,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-02-03,4396811,1061018274,241.5,243.5,238.5,243.5,-4.0,2773
1,2020-02-04,1841450,453171550,241.5,249.0,241.5,248.0,4.5,1400
2,2020-02-05,2944824,723063880,249.0,250.5,243.0,244.0,-4.0,2158
3,2020-02-06,6271960,1597337682,250.0,259.0,249.5,257.5,13.5,4414
4,2020-02-07,3851757,967339378,254.0,254.0,249.0,249.5,-8.0,2833
5,2020-02-10,2599649,638282469,243.0,249.0,243.0,245.0,-4.5,2202
6,2020-02-11,1644099,407942151,248.0,250.0,246.0,248.0,3.0,1395
7,2020-02-12,3249950,822802850,248.5,256.5,248.5,252.5,4.5,2432
8,2020-02-13,1742214,440544428,254.0,254.0,251.0,253.0,0.5,1421
9,2020-02-14,2465863,632890928,253.5,259.0,253.5,257.0,4.0,2066
10,2020-02-17,1548483,395802182,254.0,258.0,253.0,254.0,-3.0,1241
11,2020-02-18,1844718,465068936,253.0,255.5,249.0,252.0,-2.0,1362
12,2020-02-19,1507600,382803400,251.5,256.5,251.0,254.5,2.5,1142
13,2020-02-20,2212898,556128339,256.0,257.0,249.5,249.5,-5.0,1874
14,2020-02-21,1619956,399572642,249.0,249.5,245.0,245.5,-4.0,1188
15,2020-02-24,2746412,660206884,242.0,243.5,239.0,239.0,-6.5,1996
16,2020-02-25,3744857,891954237,236.5,242.0,234.0,239.0,0.0,2476
17,2020-02-26,4919986,1149990196,233.0,237.0,230.5,236.0,-3.0,3427
18,2020-02-27,5600994,1282283650,232.5,235.0,225.0,225.0,-11.0,3345
