,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,3110832,1769867143,564.0,584.0,557.0,577.0,23.0,2980
2021-09-02,2021-09-02,2058781,1166326514,570.0,580.0,566.0,566.0,-11.0,1961
2021-09-03,2021-09-03,2055565,1118319252,570.0,574.0,558.0,565.0,-1.0,1379
2021-09-06,2021-09-06,5031749,2879167362,575.0,575.0,553.0,557.0,-8.0,1655
2021-09-07,2021-09-07,1843922,1007251411,563.0,563.0,540.0,546.0,-11.0,2031
2021-09-08,2021-09-08,1574778,832454845,536.0,541.0,520.0,525.0,0.0,1989
2021-09-09,2021-09-09,1423033,748189024,518.0,534.0,516.0,525.0,0.0,1428
2021-09-10,2021-09-10,2205691,1171834405,523.0,539.0,523.0,537.0,12.0,1915
2021-09-13,2021-09-13,1178584,629167241,537.0,541.0,532.0,534.0,-3.0,1127
2021-09-14,2021-09-14,1323657,701323123,536.0,539.0,525.0,529.0,-5.0,1338
2021-09-15,2021-09-15,1897250,987314464,526.0,533.0,516.0,517.0,-12.0,2016
2021-09-16,2021-09-16,1328255,688018954,515.0,525.0,513.0,518.0,1.0,1469
2021-09-17,2021-09-17,2516020,1312161553,519.0,530.0,513.0,524.0,6.0,2034
