,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-08-03,7947840,3110577600,384.0,401.0,378.0,390.0,15.5,6220
1,2020-08-04,5134138,2023416424,391.5,398.5,386.0,398.0,8.0,4186
2,2020-08-05,7085776,2852425900,405.5,412.0,399.0,400.0,2.0,4317
3,2020-08-06,10661625,4472174375,400.0,432.0,400.0,427.5,27.5,8387
4,2020-08-07,9629502,3946176806,421.5,429.5,400.0,400.5,-27.0,7922
5,2020-08-10,4445136,1800734444,401.5,412.0,400.0,404.0,3.5,3771
6,2020-08-11,5410888,2224109722,407.0,420.0,404.5,408.5,4.5,4415
7,2020-08-12,5100935,2019101955,406.5,407.5,390.5,392.5,-16.0,4216
8,2020-08-13,4526995,1787440419,396.0,402.5,391.0,392.5,0.0,3430
9,2020-08-14,4839784,1940820169,390.5,407.0,390.5,406.5,14.0,3659
10,2020-08-17,2955141,1208026310,409.5,415.0,400.0,410.0,3.5,2478
11,2020-08-18,9346268,3684338125,402.0,405.0,382.0,388.5,-21.5,6446
12,2020-08-19,5173635,2076303058,396.0,406.0,393.5,402.5,14.0,3956
13,2020-08-20,10035436,3846420724,398.0,400.0,368.0,373.0,-29.5,5291
14,2020-08-21,6679070,2522646030,382.0,389.5,371.0,377.0,4.0,5301
15,2020-08-24,3470663,1341113722,381.0,393.0,375.5,393.0,16.0,2732
16,2020-08-25,3485708,1387703784,396.0,403.0,392.5,397.0,4.0,2814
17,2020-08-26,2730448,1080360356,398.5,401.0,392.0,397.0,0.0,2300
18,2020-08-27,2839297,1121661127,400.0,403.0,390.0,390.0,-7.0,2344
19,2020-08-28,2164869,835817148,385.0,390.0,381.0,388.5,-1.5,1904
20,2020-08-31,3699830,1429987792,396.0,398.0,380.0,380.0,-8.5,2532
