,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-07-01,2415993,1199152287,514.0,514.0,492.0,492.5,-12.5,2544
1,2021-07-02,1735470,869221405,489.0,508.0,489.0,505.0,12.5,1790
2,2021-07-05,2249766,1165521194,509.0,522.0,508.0,521.0,16.0,2615
3,2021-07-06,992697,514378326,524.0,524.0,515.0,516.0,-5.0,1281
4,2021-07-07,2208011,1154875531,517.0,527.0,512.0,523.0,7.0,2576
5,2021-07-08,2100603,1102972658,522.0,530.0,517.0,524.0,1.0,2187
6,2021-07-09,1633844,842308234,520.0,524.0,508.0,515.0,-9.0,1617
7,2021-07-12,1126223,586061591,517.0,524.0,517.0,520.0,5.0,1076
8,2021-07-13,2547422,1336420397,520.0,530.0,517.0,522.0,2.0,2297
9,2021-07-14,1140062,592837526,517.0,524.0,517.0,521.0,-1.0,1048
10,2021-07-15,2856264,1528769484,523.0,540.0,522.0,538.0,17.0,3219
11,2021-07-16,1728973,932880877,532.0,545.0,529.0,545.0,7.0,1887
12,2021-07-19,3813035,2120304623,539.0,565.0,535.0,560.0,15.0,4110
13,2021-07-20,2204266,1225452964,556.0,565.0,548.0,552.0,-8.0,2199
14,2021-07-21,3290740,1883336975,560.0,586.0,558.0,569.0,17.0,3355
15,2021-07-22,3040457,1734836991,570.0,581.0,563.0,569.0,0.0,2548
16,2021-07-23,3313593,1881131342,577.0,577.0,558.0,560.0,-9.0,2954
17,2021-07-26,4325100,2488691581,588.0,588.0,563.0,567.0,7.0,3951
18,2021-07-27,8166744,4963478133,585.0,621.0,583.0,613.0,46.0,7270
19,2021-07-28,4819279,2826886638,597.0,599.0,575.0,587.0,-26.0,5113
20,2021-07-29,4422176,2612498753,598.0,605.0,572.0,599.0,12.0,4152
21,2021-07-30,3368622,1996034335,594.0,603.0,587.0,588.0,-11.0,2579
