,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-06-01,1734810,876487416,501.0,509.0,500.0,506.0,7.0,1836
1,2021-06-02,2189385,1087889748,510.0,510.0,490.5,491.5,-14.5,2391
2,2021-06-03,1436960,715728217,492.0,503.0,492.0,500.0,8.5,1401
3,2021-06-04,763931,381546895,495.0,503.0,494.5,502.0,2.0,822
4,2021-06-07,1812656,905866678,502.0,508.0,483.5,504.0,2.0,2141
5,2021-06-08,1047948,531274246,510.0,512.0,501.0,502.0,-2.0,1247
6,2021-06-09,1459117,730330314,502.0,506.0,496.0,497.5,-4.5,1374
7,2021-06-10,2651901,1364793114,502.0,521.0,501.0,516.0,18.5,3043
8,2021-06-11,994568,513619499,520.0,520.0,513.0,513.0,-3.0,1178
9,2021-06-15,1723127,899112950,517.0,528.0,516.0,518.0,5.0,2015
10,2021-06-16,1216517,630224844,518.0,523.0,512.0,516.0,-2.0,1354
11,2021-06-17,1121688,579001980,511.0,523.0,509.0,519.0,3.0,1156
12,2021-06-18,1962186,1018768800,522.0,525.0,516.0,516.0,-3.0,1346
13,2021-06-21,1855371,931676507,512.0,513.0,497.0,499.5,-16.5,2296
14,2021-06-22,2557525,1249931039,491.0,502.0,482.0,487.0,-12.5,2873
15,2021-06-23,4579029,2222067587,489.0,495.0,481.0,484.0,-3.0,4469
16,2021-06-24,4270546,2155408110,490.0,514.0,490.0,510.0,26.0,4260
17,2021-06-25,1728895,867425206,510.0,510.0,496.0,496.5,-13.5,1968
18,2021-06-28,966958,483505353,498.5,506.0,493.0,498.0,1.5,1146
19,2021-06-29,1693506,857133928,502.0,511.0,501.0,501.0,3.0,1653
20,2021-06-30,1427114,723041488,503.0,511.0,500.0,505.0,4.0,1317
