,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,1837161,38961951,21.6,21.9,20.9,20.95,-0.65,541
1,2021-05-04,2043701,41958381,21.0,21.35,19.9,20.4,-0.55,688
2,2021-05-05,2157956,45763720,20.4,21.95,20.4,21.95,1.55,768
3,2021-05-06,6037031,136184797,21.95,24.0,20.9,21.0,-0.95,2509
4,2021-05-07,737202,15894268,21.6,21.85,21.3,21.85,0.85,442
5,2021-05-10,705426,15408059,21.85,22.15,21.6,21.75,-0.1,356
6,2021-05-11,1589439,32746531,21.1,21.75,19.9,20.3,-1.45,833
7,2021-05-12,1742079,32950816,20.3,20.3,18.3,18.35,-1.95,893
8,2021-05-13,1385902,23884014,16.85,18.15,16.55,17.15,-1.2,669
9,2021-05-14,1717556,29384431,17.2,18.1,16.3,16.65,-0.5,632
10,2021-05-17,1484346,22573242,15.05,15.9,15.0,15.0,-1.65,529
11,2021-05-18,1532056,24303541,15.05,16.5,15.05,16.5,1.5,526
12,2021-05-19,1029524,17510494,16.55,17.4,16.05,17.25,0.75,510
13,2021-05-20,700981,11651833,17.4,17.4,16.2,16.4,-0.85,391
14,2021-05-21,432575,7221311,16.75,17.05,16.4,16.7,0.3,248
15,2021-05-24,668190,11360440,16.7,17.4,16.6,17.1,0.4,266
16,2021-05-25,645849,11365114,17.3,17.9,17.3,17.7,0.6,372
17,2021-05-26,310150,5409766,17.7,17.75,17.25,17.55,-0.15,203
18,2021-05-27,213762,3709126,17.8,17.8,17.05,17.3,-0.25,143
19,2021-05-28,528474,9335775,17.4,17.95,17.4,17.5,0.2,280
20,2021-05-31,839911,15051915,17.3,18.35,17.3,18.1,0.6,464
