Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
2020-01-02,223001,1821754,8.24,8.28,8.11,8.11,-0.1,126,0.0,0.0,0.0,0.0,8.11,8.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,324674,2616160,8.18,8.21,7.98,7.98,-0.13,162,0.0,0.0,0.0,0.0,8.039583333333333,8.0425,-0.0029166666666675667,-0.0016203703703708704,-0.0012962962962966963,0.0,0.0,0.0,0.0
2020-01-06,302020,2414390,7.97,8.08,7.9,8.03,0.05,141,0.0,0.0,0.0,0.0,8.035842956120092,8.038008871365205,-0.0021659152451132258,-0.0018439543354292123,-0.0003219609096840135,0.0,0.0,0.0,0.0
2020-01-07,161663,1298849,8.17,8.17,7.95,8.0,-0.03,80,0.0,0.0,0.0,0.0,8.024528735632183,8.027383251903194,-0.002854516271010965,-0.002186285614420321,-0.000668230656590644,0.0,0.0,0.0,0.0
2020-01-08,213155,1703240,7.97,8.06,7.95,7.96,-0.04,96,8.016,0.0,0.0,0.0,8.006996508785114,8.011756797857956,-0.004760289072841317,-0.0029519934495051007,-0.0018082956233362165,-0.006986027944111782,0.0,0.0,0.0
2020-01-09,100375,802326,7.99,8.03,7.97,7.98,0.02,47,7.99,0.0,0.0,0.0,8.000434936869281,8.005396164530142,-0.004961227660860601,-0.003496607632043564,-0.0014646200288170371,-0.0012515644555694352,0.0,0.0,0.0
2020-01-10,176171,1407919,7.99,8.03,7.95,7.96,-0.02,64,7.986,0.0,0.0,0.0,7.9914120221779505,7.997322691995935,-0.005910669817984271,-0.004107542369986317,-0.0018031274479979537,-0.0032556974705734787,0.0,0.0,0.0
2020-01-13,46667,373124,7.96,8.05,7.96,7.97,0.01,29,7.973999999999999,0.0,0.0,0.0,7.986943663175182,7.992920329304827,-0.005976666129645203,-0.004556727958312438,-0.0014199381713327647,-0.0005016302984699723,0.0,0.0,0.0
2020-01-14,407351,3300242,7.96,8.33,7.96,8.12,0.15,115,7.997999999999999,0.0,0.0,0.0,8.01326694246988,8.01175632627386,0.0015106161960201092,-0.0031551413584120546,0.004665757554432164,0.015253813453363328,0.0,0.0,0.0
2020-01-15,152260,1220050,8.12,8.12,7.95,8.04,-0.08,71,8.014,0.0,0.0,0.0,8.018332846482185,8.015653678361206,0.002679168120979014,-0.0018479173538279714,0.0045270854748069855,0.003244322435737435,0.0,0.0,0.0
2020-01-16,155357,1241526,8.04,8.04,7.95,8.03,-0.01,63,8.024,0.0,0.0,0.0,8.020467654261004,8.017514400822678,0.0029532534383260867,-0.0007974486180876575,0.003750702056413744,0.0007477567298105967,0.0,0.0,0.0
2020-01-17,113500,911390,8.0,8.12,8.0,8.01,-0.02,53,8.034,0.0,0.0,0.0,8.018606539697236,8.01659113828162,0.0020154014156155142,-0.00019336639722373363,0.0022087678128392477,-0.0029873039581778576,0.0,0.0,0.0
2020-01-20,106468,853784,8.01,8.04,8.0,8.04,0.03,41,8.047999999999998,0.0,0.0,0.0,8.022321257132292,8.019333482209587,0.0029877749227047445,0.00047987362859558993,0.0025079012941091544,-0.0009940357852881612,0.0,0.0,0.0
2020-01-30,375490,2785586,7.55,7.56,7.26,7.3,-0.74,150,7.883999999999999,0.0,0.0,0.0,7.8993330094660665,7.9385437715376295,-0.03921076207156293,-0.007823436973685882,-0.03138732509787705,-0.07407407407407393,0.0,0.0,0.0
2020-01-31,219511,1598804,7.21,7.34,7.21,7.25,-0.05,78,7.725999999999999,0.0,0.0,0.0,7.790558614187307,7.864060201632748,-0.073501587445441,-0.021438090089110372,-0.052063497356330625,-0.06161014755371462,0.0,0.0,0.0
2020-02-03,178049,1236097,7.03,7.03,6.84,6.91,-0.34,72,7.502,0.0,0.0,0.0,7.645039360380123,7.764257667124488,-0.11921830674436507,-0.041560529743468515,-0.07765777700089654,-0.07891229005598502,0.0,0.0,0.0
2020-02-04,175000,1227970,6.93,7.2,6.92,7.05,0.14,76,7.31,0.0,0.0,0.0,7.547813924944042,7.6917542763925875,-0.14394035144854556,-0.06250819353879856,-0.08143215790974699,-0.035567715458276306,0.0,0.0,0.0
2020-02-05,113869,810158,7.1,7.15,7.05,7.12,0.07,57,7.126,0.0,0.0,0.0,7.478573054269602,7.635265961916993,-0.15669290764739063,-0.08169069763369216,-0.07500221001369847,-0.0008419870895313257,0.0,0.0,0.0
2020-02-06,145676,1048435,7.16,7.27,7.16,7.19,0.07,62,7.103999999999999,0.0,0.0,0.0,7.432238817920183,7.592335880237891,-0.16009706231770782,-0.09760126602612217,-0.06249579629158565,0.012105855855856024,0.0,0.0,0.0
