,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-12-01,115697,1969286,17.1,17.1,16.95,17.05,-0.1,83
1,2021-12-02,423979,7325866,17.05,17.65,17.0,17.05,0.0,268
2,2021-12-03,229214,3935019,17.1,17.3,17.05,17.3,0.25,150
3,2021-12-06,229429,3922129,17.35,17.35,16.95,16.95,-0.35,158
4,2021-12-07,207927,3521059,17.15,17.15,16.85,16.9,-0.05,136
5,2021-12-08,286974,4872765,17.1,17.1,16.85,16.9,0.0,145
6,2021-12-09,395221,6779408,16.95,17.35,16.95,17.2,0.3,215
7,2021-12-10,163666,2778852,17.05,17.15,16.9,16.9,-0.3,149
8,2021-12-13,315327,5311053,16.9,17.0,16.75,16.95,0.05,180
9,2021-12-14,326750,5434886,16.95,16.95,16.5,16.55,-0.4,199
10,2021-12-15,182708,3028412,16.4,16.7,16.4,16.5,-0.05,116
11,2021-12-16,232843,3917946,16.7,16.95,16.6,16.75,0.25,160
12,2021-12-17,164685,2754177,16.75,16.85,16.6,16.7,-0.05,107
13,2021-12-20,168368,2793307,16.85,16.95,16.5,16.65,-0.05,106
14,2021-12-21,117701,1968705,16.75,16.8,16.6,16.7,0.05,76
15,2021-12-22,158439,2656292,16.7,16.9,16.65,16.65,-0.05,118
16,2021-12-23,481538,8205030,16.85,17.3,16.85,16.95,0.3,277
17,2021-12-24,393232,6647945,17.0,17.2,16.8,16.8,-0.15,228
18,2021-12-27,285056,4821673,16.85,17.15,16.8,17.05,0.25,199
19,2021-12-28,469742,8077098,17.1,17.45,17.05,17.1,0.05,364
20,2021-12-29,337300,5745487,17.25,17.25,16.9,17.0,-0.1,261
21,2021-12-30,385400,6520906,17.05,17.05,16.85,16.9,-0.1,173
