,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-03-02,3896073,148671352,38.6,39.2,37.4,37.85,-0.55,2408
1,2021-03-03,2154483,79885153,37.85,38.2,36.6,37.1,-0.75,1392
2,2021-03-04,1594112,58518404,37.1,37.5,36.2,36.3,-0.8,1135
3,2021-03-05,1304135,46771936,35.8,36.3,35.3,35.65,-0.65,983
4,2021-03-08,2512609,88668837,36.0,36.45,34.6,34.8,-0.85,1527
5,2021-03-09,2187433,74959477,35.0,35.0,33.75,34.2,-0.6,1344
6,2021-03-10,2045508,71769158,35.0,35.35,34.75,35.05,0.85,1302
7,2021-03-11,3816320,138845420,35.5,37.2,35.5,37.1,2.05,2314
8,2021-03-12,8662304,330519874,37.25,38.65,37.0,38.55,1.45,4410
9,2021-03-15,22162079,879419992,38.95,40.05,38.6,39.65,1.1,9977
10,2021-03-16,15812262,621181274,40.3,41.0,38.0,38.9,-0.75,8611
11,2021-03-17,4891394,187848361,38.6,38.95,37.85,38.95,0.05,2478
12,2021-03-18,6995352,270761357,39.2,39.35,38.3,38.45,-0.5,3680
13,2021-03-19,3153750,120792434,38.2,38.8,37.75,38.0,-0.45,1840
14,2021-03-22,8027618,313712990,38.05,39.7,37.9,38.9,0.9,4386
15,2021-03-23,10369306,410025296,39.65,40.6,38.55,39.5,0.6,5682
16,2021-03-24,2651481,103245278,39.3,39.3,38.75,38.75,-0.75,1583
17,2021-03-25,5756565,226077703,38.75,39.85,38.45,38.75,0.0,2916
18,2021-03-26,7436925,289810051,39.2,39.65,38.4,38.6,-0.15,3979
19,2021-03-29,6046009,238320202,39.1,39.7,39.1,39.55,0.95,3395
20,2021-03-30,7902349,315047554,39.7,40.4,39.45,39.5,-0.05,4292
21,2021-03-31,5521489,219414088,39.35,40.35,39.2,39.25,-0.25,3357
