,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-10-05,1150101,32084646,28.1,28.25,27.7,27.75,-0.1,613
1,2020-10-06,2223214,62631914,27.95,28.5,27.95,28.1,0.35,1152
2,2020-10-07,6134379,177459906,28.05,29.45,27.9,29.25,1.15,3100
3,2020-10-08,3310783,95260276,29.15,29.2,28.5,28.55,-0.7,1678
4,2020-10-12,3009357,84672412,28.65,28.95,27.7,28.15,-0.4,1471
5,2020-10-13,1387161,38631403,28.25,28.3,27.55,27.95,-0.2,681
6,2020-10-14,2458390,69621455,28.2,28.8,27.95,28.4,0.45,1258
7,2020-10-15,3913778,112494573,28.7,29.15,28.4,28.4,0.0,2015
8,2020-10-16,2532387,70825858,28.4,28.65,27.6,27.7,-0.7,1375
9,2020-10-19,986270,27406398,27.95,28.0,27.7,27.7,0.0,614
10,2020-10-20,734252,20369158,27.5,28.0,27.5,28.0,0.3,436
11,2020-10-21,1472016,41398536,28.25,28.4,27.85,28.1,0.1,840
12,2020-10-22,3481641,98839749,28.55,28.8,27.95,27.95,-0.15,1862
13,2020-10-23,3355051,95648673,28.65,28.8,28.3,28.3,0.35,1535
14,2020-10-26,2425376,69337788,28.45,28.9,28.25,28.6,0.3,1204
15,2020-10-27,946003,26874946,28.5,28.55,28.25,28.4,-0.2,499
16,2020-10-28,1490531,41757015,28.3,28.7,27.7,27.75,-0.65,819
17,2020-10-29,1672279,45426861,27.35,27.4,26.95,27.1,-0.65,1043
18,2020-10-30,1587230,42709386,27.1,27.3,26.55,26.65,-0.45,882
