,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,3436136,127126550,38.2,38.2,36.35,36.45,-1.75,2047
1,2021-05-04,3054285,106650506,36.45,37.0,33.05,35.0,-1.45,1791
2,2021-05-05,1620264,56895008,35.0,35.75,34.2,34.2,-0.8,1064
3,2021-05-06,1549367,53233518,34.4,35.1,33.55,34.05,-0.15,1043
4,2021-05-07,1880597,66528038,34.4,36.2,34.35,36.15,2.1,1242
5,2021-05-10,1559730,55464078,37.0,37.0,35.1,35.15,-1.0,1056
6,2021-05-11,3307396,107940020,34.1,34.2,31.7,32.05,-3.1,1755
7,2021-05-12,3748949,112219933,31.9,32.45,28.85,28.9,-3.15,2191
8,2021-05-13,2774555,80143792,28.0,30.05,27.0,29.7,0.8,1611
9,2021-05-14,2010656,60137595,30.45,31.0,28.85,29.2,-0.5,1073
10,2021-05-17,2779109,74553893,26.35,28.4,26.3,26.3,-2.9,1211
11,2021-05-18,2607408,73190727,27.1,28.9,26.9,28.9,2.6,1202
12,2021-05-19,1959583,58076236,29.5,30.6,28.8,30.6,1.7,1094
13,2021-05-20,2184633,64102217,29.2,30.1,28.8,29.0,-1.6,1024
14,2021-05-21,1491578,44401846,30.1,30.3,29.25,29.8,0.8,873
15,2021-05-24,1131292,33934838,29.65,30.45,29.2,30.3,0.5,650
16,2021-05-25,2807566,88671846,30.95,32.5,30.65,31.5,1.2,1716
17,2021-05-26,1383493,43214729,31.6,32.35,30.9,31.15,-0.35,847
18,2021-05-27,952541,29858424,31.15,31.75,30.85,31.4,0.25,597
19,2021-05-28,1568302,50175374,32.15,32.35,31.6,31.85,0.45,944
20,2021-05-31,1776545,58189742,31.95,33.4,31.85,32.9,1.05,1112
