,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-06-01,5358829,160390648,29.95,30.4,29.55,29.75,-0.2,2543
1,2020-06-02,8999038,273811114,29.9,31.15,29.6,29.85,0.1,4590
2,2020-06-03,4547359,136146411,30.3,30.6,29.6,29.8,-0.05,2139
3,2020-06-04,9341513,283691813,30.2,30.9,29.85,30.3,0.5,4366
4,2020-06-05,27762208,889326322,30.5,33.3,30.2,32.0,1.7,12681
5,2020-06-08,19704667,641391196,32.4,33.45,31.55,31.8,-0.2,9345
6,2020-06-09,7184881,226253775,32.0,32.2,30.7,30.9,-0.9,3633
7,2020-06-10,5143204,158340255,30.9,31.5,30.2,30.5,-0.4,2703
8,2020-06-11,15061871,470931847,31.25,32.5,30.25,30.65,0.15,7370
9,2020-06-12,9793850,285935237,28.7,29.8,28.6,29.55,-1.1,4548
10,2020-06-15,11101829,315426090,29.5,29.55,27.45,27.6,-1.95,5561
11,2020-06-16,4723843,134855013,28.5,28.9,28.3,28.55,0.95,2564
12,2020-06-17,8126573,235204558,28.7,29.5,28.0,29.3,0.75,3953
13,2020-06-18,6517119,189210861,29.35,29.65,28.7,28.9,-0.4,3308
14,2020-06-19,6304383,184004672,29.2,29.7,28.65,28.7,-0.2,3161
15,2020-06-22,2584801,73818002,28.7,29.0,28.1,28.45,-0.25,1461
16,2020-06-23,2280107,64324821,28.6,28.9,27.9,28.1,-0.35,1288
17,2020-06-24,2095798,59490128,28.45,28.65,28.05,28.65,0.55,1177
18,2020-06-29,2633911,75488924,28.5,29.15,28.25,28.4,-0.25,1443
19,2020-06-30,2359737,68040536,28.85,29.1,28.5,28.9,0.5,1172
