,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-12-01,16850537,844061092,49.8,52.1,48.7,49.5,-0.3,9927
1,2021-12-02,7469008,367431368,49.25,50.8,47.5,48.4,-1.1,4672
2,2021-12-03,5234453,257060518,48.65,49.8,48.15,49.3,0.9,3109
3,2021-12-06,29457417,1549561146,49.7,54.2,48.75,54.2,4.9,14259
4,2021-12-07,62411384,3379086989,54.2,56.0,51.9,55.5,1.3,26826
5,2021-12-08,34599718,1895655026,55.5,57.0,53.0,53.2,-2.3,16003
6,2021-12-09,12972987,667609384,53.3,53.7,50.0,50.2,-3.0,7984
7,2021-12-10,10292513,506576326,49.5,50.8,48.2,48.35,-1.85,6905
8,2021-12-13,4843828,233003100,48.0,48.65,47.7,48.05,-0.3,3072
9,2021-12-14,8197958,383012071,47.9,48.35,45.6,46.55,-1.5,4846
10,2021-12-15,3123507,146478154,46.9,47.3,46.25,46.8,0.25,2047
11,2021-12-16,4119894,196627274,47.65,48.2,47.4,47.5,0.7,2749
12,2021-12-17,3178668,147962501,47.5,47.5,46.2,46.4,-1.1,2484
13,2021-12-20,2578029,119921391,46.4,47.25,46.15,46.2,-0.2,1655
14,2021-12-21,1458665,67970071,46.6,46.8,46.2,46.7,0.5,1141
15,2021-12-22,2558958,120162161,47.15,47.55,46.6,46.6,-0.1,1700
16,2021-12-23,24706031,1223927642,47.0,51.0,46.6,50.2,3.6,14152
17,2021-12-24,11739241,587890390,49.6,51.1,49.3,49.7,-0.5,7148
18,2021-12-27,15218014,781518615,50.5,52.0,50.4,51.4,1.7,9185
19,2021-12-28,7045864,358419640,51.4,51.9,50.0,50.4,-1.0,4761
20,2021-12-29,6133268,308229232,51.0,51.3,49.25,50.3,-0.1,3676
21,2021-12-30,2751780,137309659,50.9,50.9,49.5,49.65,-0.65,1865
