,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,5980439,287642768,47.7,48.7,47.3,48.15,0.65,3628
2021-09-02,2021-09-02,14410962,708996253,48.5,50.5,48.4,48.65,0.5,9122
2021-09-03,2021-09-03,12346196,612575460,48.9,50.4,48.75,49.5,0.85,6786
2021-09-06,2021-09-06,14649798,720250776,50.0,50.4,47.4,47.75,-1.75,8476
2021-09-07,2021-09-07,5897241,272194547,48.0,48.2,45.1,45.55,-2.2,3921
2021-09-08,2021-09-08,4202517,187450071,45.55,46.1,43.7,43.85,-1.7,2664
2021-09-09,2021-09-09,3119750,139866631,43.5,45.65,43.1,45.5,1.65,1839
2021-09-10,2021-09-10,2924750,133958152,45.45,46.2,45.15,46.15,0.65,1827
2021-09-13,2021-09-13,1617856,73638186,46.0,46.35,45.05,45.4,-0.75,1157
2021-09-14,2021-09-14,1453646,65916735,45.5,45.95,44.9,45.0,-0.4,1033
2021-09-15,2021-09-15,1709120,75398121,45.0,45.2,43.75,44.0,-1.0,1110
2021-09-16,2021-09-16,1226458,54574728,44.5,45.05,44.1,44.1,0.1,804
2021-09-17,2021-09-17,1436418,63782430,43.8,45.1,43.5,45.0,0.9,1060
