,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,24595705,2193509644,93.0,93.0,87.5,87.7,-3.9,13591
1,2021-05-04,27268233,2314144097,88.5,89.3,81.6,85.3,-2.4,14353
2,2021-05-05,18613449,1573875220,86.5,87.0,82.7,82.7,-2.6,10183
3,2021-05-06,21791654,1832060950,83.7,86.2,82.3,82.9,0.2,10525
4,2021-05-07,23448417,1985242109,84.3,85.8,83.1,85.5,2.6,11265
5,2021-05-10,18722514,1556394524,85.7,85.7,82.0,82.1,-3.4,9444
6,2021-05-11,27866000,2169196602,80.0,80.6,76.1,76.5,-5.6,15061
7,2021-05-12,38004072,2740716503,76.0,77.0,68.9,73.4,-3.1,19156
8,2021-05-13,27273730,2016038361,71.4,76.3,69.6,74.3,0.9,14738
9,2021-05-14,19825797,1477488436,75.8,76.6,72.2,73.0,-1.3,10319
10,2021-05-17,18890546,1339556967,67.0,73.1,67.0,71.7,-1.3,9492
11,2021-05-18,22596886,1702089888,73.0,77.5,72.8,76.8,5.1,10911
12,2021-05-19,17465640,1308177576,75.6,76.7,73.7,75.1,-1.7,8692
13,2021-05-20,10272192,774616940,74.3,76.5,74.2,75.2,0.1,5937
14,2021-05-21,10953097,842944426,77.8,78.6,75.5,76.3,1.1,6540
15,2021-05-24,10000578,757238084,75.0,77.4,74.4,76.6,0.3,6050
16,2021-05-25,22335031,1755302833,77.9,79.8,77.5,78.8,2.2,11171
17,2021-05-26,13100131,1025823153,79.7,80.2,77.1,77.8,-1.0,7168
18,2021-05-27,14820311,1145443895,77.6,78.4,76.0,78.3,0.5,8060
19,2021-05-28,21599607,1747527031,79.3,82.5,78.9,80.6,2.3,13346
20,2021-05-31,10988690,896390620,81.4,82.4,80.9,81.9,1.3,6623
