,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-08-02,17994655,1338589334,73.2,75.1,72.7,74.5,2.2,9227
1,2021-08-03,14214858,1070635997,74.8,75.8,74.6,75.8,1.3,7523
2,2021-08-04,17964469,1361629895,76.8,76.8,75.1,75.5,-0.3,9079
3,2021-08-05,14691477,1102394272,75.3,75.7,74.4,75.2,0.0,7332
4,2021-08-06,11520238,854024299,75.2,75.3,73.6,73.6,-1.6,6557
5,2021-08-09,12165718,891521132,73.4,74.4,72.1,73.7,0.1,5773
6,2021-08-10,21282285,1526677768,73.9,74.1,70.6,70.9,-2.8,11167
7,2021-08-11,44724082,3049112457,69.0,69.4,67.2,67.3,-3.6,22269
8,2021-08-12,26245367,1739133497,67.0,67.1,65.6,66.3,-1.0,13498
9,2021-08-13,28761484,1859369304,65.1,65.9,63.5,64.3,-2.0,13752
10,2021-08-16,23803701,1560685179,63.7,66.7,63.3,66.3,2.0,10955
11,2021-08-17,21810633,1456815529,67.1,67.8,66.0,66.6,0.3,10193
12,2021-08-18,14886220,1010326937,66.6,69.0,66.1,69.0,2.4,8626
13,2021-08-19,17524417,1165167670,67.0,67.6,65.7,65.7,-3.3,8487
14,2021-08-20,13569607,889369038,66.6,66.8,64.5,64.6,-1.1,6406
15,2021-08-23,7679022,511170672,65.7,67.2,65.5,66.8,2.2,4221
16,2021-08-24,9348558,621329862,67.5,68.1,65.4,66.0,-0.8,5440
17,2021-08-25,5940902,396114716,66.2,67.1,66.1,67.0,1.0,3225
18,2021-08-26,13518562,890730032,67.6,67.8,65.2,65.3,-1.7,7193
19,2021-08-27,12756411,828501969,64.8,65.7,64.3,65.0,-0.3,5711
20,2021-08-30,7295419,479813979,65.9,66.6,65.1,66.4,1.4,4559
21,2021-08-31,8026995,530903282,66.0,66.9,65.5,66.4,0.0,3814
