,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-06-01,15322893,1261810762,82.4,84.0,81.2,81.3,-0.6,8854
1,2021-06-02,10489494,853140573,82.3,82.8,80.1,81.6,0.3,5736
2,2021-06-03,19272126,1606416685,82.0,84.5,81.8,83.6,2.0,10162
3,2021-06-04,23036006,1902629552,84.6,84.6,81.8,82.2,-1.4,12086
4,2021-06-07,21476762,1712034285,81.9,82.0,78.1,79.4,-2.8,12825
5,2021-06-08,11063282,887846732,80.2,81.5,79.6,80.1,0.7,6527
6,2021-06-09,22430454,1746775410,79.2,79.4,77.0,77.2,-2.9,13020
7,2021-06-10,15959567,1255289000,77.3,79.5,77.0,79.5,2.3,8940
8,2021-06-11,11903138,943631053,79.9,80.5,78.5,78.8,-0.7,6831
9,2021-06-15,10776168,846172497,78.8,79.6,78.1,78.7,-0.1,5990
10,2021-06-16,14115895,1123205349,79.5,80.4,78.6,79.1,0.4,7709
11,2021-06-17,11637547,912921058,79.0,79.0,78.0,78.9,-0.2,6629
12,2021-06-18,11014339,874621550,79.3,80.2,78.9,78.9,0.0,4807
13,2021-06-21,26795489,2029420093,77.9,78.1,74.7,74.7,-4.2,17282
14,2021-06-22,14468750,1087938472,75.8,76.1,74.5,75.2,0.5,7367
15,2021-06-23,24573558,1849376506,75.3,76.7,73.0,76.6,1.4,14266
16,2021-06-24,14948832,1153599357,76.6,77.9,76.5,77.6,1.0,7820
17,2021-06-25,35217522,2832121944,78.9,81.4,78.8,80.0,2.4,19879
18,2021-06-28,26665568,2170052975,81.3,82.3,80.1,81.2,1.2,15535
19,2021-06-29,18877645,1512836687,82.0,82.0,79.2,79.3,-1.9,11777
20,2021-06-30,16345720,1295914451,79.1,80.0,78.8,79.7,0.4,8758
