,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-07-01,20124043,1581639173,79.9,79.9,77.5,78.0,-1.7,11552
1,2021-07-02,19610866,1560484446,78.9,80.3,78.4,79.5,1.5,11036
2,2021-07-05,19840150,1594126797,80.8,81.5,79.6,80.4,0.9,10430
3,2021-07-06,16031420,1276739713,80.7,80.8,79.0,79.1,-1.3,8484
4,2021-07-07,16851820,1342489350,79.5,80.4,78.8,79.5,0.4,7689
5,2021-07-08,19968588,1570940622,79.2,79.8,78.2,78.4,-1.1,9475
6,2021-07-09,21199120,1643352771,77.5,78.6,76.7,78.6,0.2,10508
7,2021-07-12,48038268,3730154178,79.7,80.0,76.4,76.4,-2.2,24142
8,2021-07-13,49093548,3825128975,77.0,79.2,76.6,76.9,0.5,20738
9,2021-07-14,27619041,2152194393,77.8,78.7,77.0,77.8,0.9,11461
10,2021-07-15,18985207,1491195839,78.3,79.1,78.0,78.6,0.8,9773
11,2021-07-16,23745748,1834531812,78.0,78.1,76.9,77.4,-1.2,12756
12,2021-07-19,23015912,1744792657,76.1,76.6,75.5,75.6,-1.8,13778
13,2021-07-20,15293706,1143575569,75.0,75.5,74.5,74.5,-1.1,9131
14,2021-07-21,38821753,2820442165,75.0,75.1,71.2,71.5,-3.0,22457
15,2021-07-22,21961443,1621068442,72.5,74.8,72.5,73.7,2.2,10730
16,2021-07-23,19496133,1426740411,74.4,74.6,72.2,73.4,-0.3,9084
17,2021-07-26,11002252,809902190,73.7,74.2,73.0,73.5,0.1,5074
18,2021-07-27,18220622,1348754536,73.9,74.5,73.0,73.3,-0.2,6817
19,2021-07-28,14747835,1057717985,72.5,72.9,70.6,72.2,-1.1,7737
20,2021-07-29,9460927,683809662,72.9,73.2,72.0,72.0,-0.2,4882
21,2021-07-30,12702534,919703776,72.6,73.0,72.0,72.3,0.3,5334
