,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-08-03,12875018,768670259,60.8,60.9,59.2,59.3,-1.3,6641
1,2020-08-04,15918900,935883263,59.4,59.5,58.5,58.7,-0.6,7178
2,2020-08-05,22068989,1283522329,58.6,58.8,58.0,58.0,-0.7,11849
3,2020-08-06,37016419,2099453516,58.0,58.2,56.1,56.4,-1.6,18560
4,2020-08-07,25918784,1429051797,56.2,56.4,54.5,55.0,-1.4,14412
5,2020-08-10,21943599,1190973842,54.7,54.8,53.7,54.4,-0.6,8153
6,2020-08-11,16656896,926960376,54.5,56.2,54.5,55.7,1.3,9284
7,2020-08-12,20809621,1135269385,54.9,55.2,53.7,55.1,-0.6,9671
8,2020-08-13,8493116,470232521,55.7,55.8,54.8,55.4,0.3,4640
9,2020-08-14,11210587,613663042,54.5,55.2,54.1,55.1,-0.3,5605
10,2020-08-17,9980505,544743698,55.0,55.1,54.3,54.4,-0.7,5503
11,2020-08-18,15952149,881584205,54.9,55.9,54.4,55.1,0.7,7155
12,2020-08-19,38210153,1998649437,54.0,54.1,50.5,51.8,-3.3,20996
13,2020-08-20,27732867,1379302193,51.6,51.7,48.0,49.2,-2.6,15964
14,2020-08-21,15310953,762253371,50.2,50.6,49.0,49.85,0.65,8704
15,2020-08-24,12192621,616792573,49.9,51.1,49.6,51.0,1.15,6712
16,2020-08-25,17574230,923794285,51.8,53.0,51.6,53.0,2.0,9266
17,2020-08-26,14857612,794038832,53.1,54.0,52.6,53.4,0.4,7684
18,2020-08-27,10713008,578706816,53.7,54.8,53.5,54.0,0.6,5576
19,2020-08-28,5886334,317259936,54.1,54.3,53.5,53.9,-0.1,3215
20,2020-08-31,19119315,1004872530,54.1,54.5,51.8,51.9,-2.0,8105
