Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
2020-01-02,39909583,3470538038,85.0,89.7,84.5,86.0,2.6,21014,0.0,0.0,0.0,0.0,86.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,18771916,1597541741,87.4,87.6,83.6,84.8,-1.2,9653,0.0,0.0,0.0,0.0,85.35000000000001,85.37692307692308,-0.026923076923068834,-0.014957264957260463,-0.01196581196580837,0.0,0.0,0.0,0.0
2020-01-06,7741278,648294621,84.0,84.7,83.3,83.7,-1.1,4068,0.0,0.0,0.0,0.0,84.70600461893765,84.7744208969936,-0.06841627805594896,-0.036866696555083615,-0.03154958150086535,0.0,0.0,0.0,0.0
2020-01-07,16643874,1353175852,83.4,84.2,80.0,81.1,-2.6,8977,0.0,0.0,0.0,0.0,83.56772988505747,83.74721338484264,-0.17948349978516376,-0.08517862176852539,-0.09430487801663837,0.0,0.0,0.0,0.0
2020-01-08,25273946,2102892722,82.5,84.6,82.0,82.6,1.5,11943,83.64,0.0,0.0,0.0,83.30480113393138,83.48116986910256,-0.1763687351711809,-0.1123056188540369,-0.064063116317144,-0.012434241989478793,0.0,0.0,0.0
2020-01-09,14067766,1183321659,84.8,84.8,83.1,83.4,0.8,8440,83.12,0.0,0.0,0.0,83.32793946677978,83.46491219170898,-0.1369727249291941,-0.1189917760649716,-0.017980948864222496,0.0033686236766121407,0.0,0.0,0.0
2020-01-10,11330221,950555982,83.6,84.8,82.8,84.3,0.9,5726,83.02,0.0,0.0,0.0,83.54485137378758,83.6134282294331,-0.0685768556455173,-0.10623310465449926,0.03765624900898196,0.015417971573114926,0.0,0.0,0.0
2020-01-13,22769190,1958564324,85.0,87.3,84.3,85.5,1.2,13049,83.38,0.0,0.0,0.0,83.95286075716481,83.91740168776131,0.035459069403501076,-0.07218181070643803,0.10764088010993911,0.025425761573518887,0.0,0.0,0.0
2020-01-14,10277966,877021563,86.3,86.4,84.5,85.3,-0.2,5240,84.22,0.0,0.0,0.0,84.21937284808979,84.12233310972877,0.09703973836101909,-0.033090793359421465,0.13013053172044056,0.012823557349798127,0.0,0.0,0.0
2020-01-15,7547167,639147187,86.1,86.1,83.8,83.8,-1.5,4305,84.46000000000001,0.0,0.0,0.0,84.1399018563637,84.07785427775374,0.06204757860994903,-0.011774275263368926,0.07382185387331795,-0.007814349988160203,0.0,0.0,0.0
2020-01-16,9343213,779130542,84.0,84.4,82.8,83.4,-0.4,5042,84.46,0.0,0.0,0.0,84.00451765694298,83.98993636318454,0.014581293758439529,-0.006007827355433862,0.020589121113873392,-0.012550319677953921,0.0,0.0,0.0
2020-01-17,8028392,669125047,84.2,84.2,82.9,83.6,0.2,4149,84.32000000000001,0.0,0.0,0.0,83.93259574551318,83.94202653696951,-0.009430791456324528,-0.00674293649073365,-0.002687854965590878,-0.008538899430740193,0.0,0.0,0.0
2020-01-20,11357538,965451065,84.5,85.4,84.4,85.2,1.6,5634,84.26,0.0,0.0,0.0,84.15266527212451,84.08939790125838,0.06326737086612866,0.008073676916938685,0.05519369394918997,0.011155945881794417,0.0,0.0,0.0
2020-01-30,19179714,1524418064,82.0,82.1,77.5,77.8,-7.4,9997,82.76,0.0,0.0,0.0,83.07100920550043,83.38302366829109,-0.3120144627906569,-0.05888900073269182,-0.2531254620579651,-0.059932334461092404,0.0,0.0,0.0
2020-01-31,15225694,1200043326,78.6,80.8,77.5,78.1,0.3,8033,81.61999999999999,0.0,0.0,0.0,82.23828006287133,82.81152991731639,-0.5732498544450664,-0.16551265790250136,-0.407737196542565,-0.04312668463611855,0.0,0.0,0.0
2020-02-03,11822187,915858203,75.2,79.4,74.2,79.4,1.3,6138,80.82000000000001,0.0,0.0,0.0,81.76923190390687,82.4546558629158,-0.6854239590089293,-0.27250652782834284,-0.41291743118058644,-0.01756990843850534,0.0,0.0,0.0
2020-02-04,9951627,790582299,79.8,80.4,78.1,79.9,0.5,5803,80.08,0.0,0.0,0.0,81.46381196383389,82.19533598335441,-0.7315240195205206,-0.36642487943323354,-0.36509914008728706,-0.0022477522477521556,0.0,0.0,0.0
2020-02-05,30902694,2577565656,82.5,84.8,81.5,84.4,4.5,14000,79.92,0.0,0.0,0.0,81.93902841714267,82.41315290126373,-0.474124484121063,-0.3883599474269713,-0.08576453669409173,0.056056056056056104,0.0,0.0,0.0
2020-02-06,13576811,1152147435,85.4,85.4,83.8,85.1,0.7,7332,81.38,0.0,0.0,0.0,82.44656438506112,82.67220383996877,-0.22563945490765036,-0.35533998105673664,0.12970052614908628,0.04571147702138116,0.0,0.0,0.0
2020-02-07,10261379,866807236,84.5,85.2,83.4,84.3,-0.8,5271,82.62,83.08500000000001,0.0,0.0,82.74217245126722,82.8257173903512,-0.08354493908397842,-0.3003469461365542,0.2168020070525758,0.020334059549745733,0.014623578263224277,0.0,0.0
2020-02-10,8225723,683489665,82.9,84.0,82.3,83.5,-0.8,4783,83.44,82.96000000000001,0.0,0.0,82.86236128511099,82.88804623319767,-0.02568494808667765,-0.2449031679330794,0.21921821984640175,0.000719079578140008,0.00650916104146567,0.0,0.0
2020-02-11,7788211,656221235,84.0,85.1,83.4,85.1,1.6,4336,84.47999999999999,82.975,0.0,0.0,83.2155652047089,83.08882623586017,0.12673896884872704,-0.1700222166792077,0.29676118552793473,0.007339015151515207,0.025610123531184092,0.0,0.0
2020-02-12,10126549,857075468,85.0,85.0,84.4,84.7,-0.4,5760,84.53999999999999,83.025,0.0,0.0,83.44894471128369,83.23267148513541,0.2162732261482745,-0.09230436287882691,0.3085775890271014,0.0018925952211971944,0.02017464619090632,0.0,0.0
2020-02-13,20343159,1756344086,85.9,86.9,85.6,86.5,1.8,9521,84.82000000000001,83.295,0.0,0.0,83.92701291989916,83.52000870942337,0.4070042104757903,0.008031172963599545,0.3989730375121907,0.01980664937514728,0.03847769974188124,0.0,0.0
2020-02-14,7400705,639765990,86.3,86.8,85.8,86.8,0.3,4070,85.32000000000001,83.505,0.0,0.0,84.37590338343041,83.8045138755366,0.5713895078938123,0.12113011567468755,0.4502593922191247,0.017346460384434947,0.0394587150470032,0.0,0.0
2020-02-17,12730878,1117498489,86.5,88.7,86.0,88.0,1.2,7573,86.22,83.735,0.0,0.0,84.94079590494314,84.16387717781251,0.776918727130635,0.2526854395351838,0.5242332875954512,0.020644861980978906,0.05093449573057862,0.0,0.0
2020-02-18,21712885,1844351301,87.1,87.2,83.8,83.8,-4.2,12406,85.96,83.71,0.0,0.0,84.76333797685193,84.13306618228997,0.6302717945619634,0.32838574264249787,0.3018860519194655,-0.025127966496044634,0.001075140365547765,0.0,0.0
2020-02-19,12080531,1018269200,83.9,85.4,82.1,84.8,1.0,7230,85.97999999999999,83.675,0.0,0.0,84.76903124751705,84.18894591503945,0.5800853324775943,0.3788232208810673,0.20126211159652702,-0.013724121888811266,0.013444876008365702,0.0,0.0
2020-02-20,15447462,1298646008,85.8,85.9,83.2,83.6,-1.2,8325,85.4,83.59,0.0,0.0,84.58775344635545,84.14007510937185,0.44767833698359993,0.39261558675401204,0.0550627502295879,-0.02107728337236547,0.0001196315348724836,0.0,0.0
2020-02-21,6932963,584167466,84.4,84.7,83.7,84.4,0.8,3868,84.92,83.62,0.0,0.0,84.55867463330041,84.16145331391625,0.3972213193841583,0.39353787501761056,0.003683444366547717,-0.006123410268487942,0.009327911982779253,0.0,0.0
2020-02-24,11128577,942416650,82.6,85.6,82.6,84.5,0.1,5643,84.22,83.675,0.0,0.0,84.54959660779545,84.18907222971913,0.3605243780763203,0.38692863015027196,-0.02640425207395164,0.003324625979577311,0.009859575739468215,0.0,0.0
2020-02-25,14275753,1189353411,83.2,83.9,82.9,83.3,-1.2,7111,84.12,83.66,0.0,0.0,84.35642986687351,84.11708140610214,0.2393484607713674,0.3573891927209987,-0.11804073194963133,-0.009747979077508408,-0.004303131723643312,0.0,0.0
2020-02-26,14196041,1162015538,81.6,82.5,81.3,81.4,-1.9,7390,83.44,83.47,0.0,0.0,83.89975187303195,83.89857866953965,0.00117320349229999,0.28610081049499997,-0.2849276070027,-0.024448705656759252,-0.024799329100275467,0.0,0.0
2020-02-27,21665858,1703361546,81.2,81.7,77.3,77.3,-4.1,11746,82.18,83.44500000000001,0.0,0.0,82.88092705256254,83.37127824334219,-0.4903511907796485,0.13073162870544933,-0.6210828194850978,-0.059381844731078236,-0.07364132063035544,0.0,0.0
2020-03-02,22102390,1689465219,75.2,78.0,74.3,76.3,-1.0,9535,80.56,83.355,0.0,0.0,81.86554343462345,82.8094830971425,-0.9439396625190568,-0.0842898526146062,-0.8596498099044506,-0.05287984111221456,-0.08463799412152848,0.0,0.0
2020-03-03,16055384,1255050571,79.0,79.0,77.6,77.8,1.5,6583,79.22,83.275,0.0,0.0,81.23854255988962,82.41361948397655,-1.1750769240869232,-0.3025180860197416,-0.8725588380671816,-0.017924766473112873,-0.06574602221555098,0.0,0.0
2020-03-04,12159741,950697737,78.3,78.8,77.0,78.6,0.8,5226,78.28,83.21,0.0,0.0,80.83177158806254,82.11374045044278,-1.2819688623802392,-0.49845911049013186,-0.7835097518901073,0.004087889626979984,-0.05540199495252974,0.0,0.0
2020-03-05,14291334,1143093375,79.3,80.6,79.2,80.1,1.5,7015,78.02000000000001,82.995,0.0,0.0,80.71899396627403,81.95611130666447,-1.2371173403904407,-0.6462214455065102,-0.5908958948839306,0.026659830812611942,-0.03488161937466124,0.0,0.0
2020-03-06,9876939,774984565,78.7,79.5,77.5,78.5,-1.6,6024,78.25999999999999,82.66499999999999,0.0,0.0,80.3771039763112,81.68671021536875,-1.309606239057544,-0.7789204526211256,-0.5306857864364184,0.003066700741119462,-0.05038408032419999,0.0,0.0
2020-03-09,13471976,1021815976,76.9,77.5,74.8,74.8,-3.7,8274,77.96,82.19,0.0,0.0,79.51801148192708,81.15196889049045,-1.6339574085633757,-0.9499505776126017,-0.684006830950774,-0.04053360697793736,-0.08991361479498723,0.0,0.0
2020-03-10,11111452,823782400,73.0,75.4,73.0,74.9,0.1,6084,77.38000000000001,81.75999999999999,0.0,0.0,78.80679408382508,80.66824309312625,-1.8614490093011682,-1.1322696514396828,-0.7291793578614854,-0.032049625226156675,-0.08390410958904092,0.0,0.0
2020-03-11,8695424,645944976,75.5,75.6,72.6,72.6,-2.3,5151,76.17999999999999,81.135,0.0,0.0,77.85104522256341,80.04604079928788,-2.194995576724466,-1.3448329193796231,-0.8501626573448429,-0.04699396166972957,-0.10519504529487904,0.0,0.0
2020-03-12,29770828,1999381749,70.8,71.1,65.5,66.0,-6.6,15403,73.35999999999999,80.2,0.0,0.0,76.02642235360582,78.96613258037895,-2.93971022677313,-1.6638300906808228,-1.275880136092307,-0.10032715376226808,-0.17705735660847882,0.0,0.0
2020-03-13,21329411,1295427152,60.0,63.6,59.5,62.9,-3.1,9980,70.24,79.02,0.0,0.0,74.00567473674857,77.73437320311477,-3.728698466366197,-2.076826251467677,-1.6518722148985199,-0.10449886104783594,-0.20399898759807641,0.0,0.0
2020-03-16,17321014,1053845421,63.3,64.3,58.6,59.2,-3.7,9529,67.12,77.64,0.0,0.0,71.72663990970449,76.31705509840165,-4.590415188697165,-2.5795659363151624,-2.0108492523820023,-0.11799761620977356,-0.23750643997939203,0.0,0.0
2020-03-17,21638878,1200127890,55.2,58.3,54.1,54.1,-5.1,11169,62.959999999999994,75.94500000000001,0.0,0.0,69.01360141100443,74.62218367620254,-5.608582265198109,-3.185390311990247,-2.423191953207862,-0.14072426937738236,-0.2876423727697676,0.0,0.0
2020-03-18,21734141,1144418607,55.5,55.9,50.2,50.2,-3.9,11722,58.480000000000004,74.265,0.0,0.0,66.11807439541349,72.763203412327,-6.645129016913515,-3.8773573422004337,-2.767771674713081,-0.14158686730506156,-0.3240422810206692,0.0,0.0
2020-03-19,26442362,1214255439,47.6,48.7,45.2,45.2,-5.0,9880,54.32000000000001,72.285,0.0,0.0,62.898849070892396,70.66941402315504,-7.770564952262646,-4.656016228886305,-3.114548723376341,-0.16789396170839477,-0.37469737843259315,0.0,0.0
2020-03-20,29903626,1450427386,47.1,49.7,47.1,48.65,3.45,14027,51.470000000000006,70.5375,0.0,0.0,60.70610749587915,68.99990260034528,-8.293795104466128,-5.383584984262612,-2.9102101202035158,-0.054789197590829744,-0.3102959418748892,0.0,0.0
2020-03-23,23707617,1056604925,46.9,46.95,44.0,44.2,-4.45,12473,48.47,68.5275,0.0,0.0,58.16610751707075,67.12285174786203,-8.95674423079128,-6.098227033280501,-2.8585171975107793,-0.08809572931710329,-0.3550034657619204,0.0,0.0
2020-03-24,20880717,999762413,46.3,48.6,46.3,48.3,4.1,10110,47.31,66.7175,0.0,0.0,56.64794196688598,65.70048626699584,-9.052544300109858,-6.689097233191408,-2.36344706691845,0.02092580849714637,-0.2760520103421142,0.0,0.0
2020-03-25,24144179,1263013987,51.2,53.1,51.2,52.6,4.3,12658,47.790000000000006,65.18249999999999,0.0,0.0,56.02507652632885,64.71201102695602,-8.686934500627167,-7.088668336514945,-1.5982661641122222,0.10064867127014009,-0.193034940359759,0.0,0.0
2020-03-26,30983113,1656972694,53.8,55.4,50.6,54.0,1.4,14515,49.55,63.8125,0.0,0.0,55.71348178692378,63.904867437068695,-8.191385650144916,-7.309213410875874,-0.8821722392690416,0.08980827447023215,-0.15377081292850148,0.0,0.0
2020-03-27,28260723,1588578216,59.0,59.0,55.0,55.0,1.0,14804,50.82,62.69749999999999,0.0,0.0,55.60370209076092,63.234745652889686,-7.631043562128767,-7.373579817412887,-0.2574637447158796,0.08225108225108224,-0.12277204035248601,0.0,0.0
2020-03-30,18925557,1010758774,52.8,54.4,52.0,53.9,-1.1,9336,52.760000000000005,61.5775,0.0,0.0,55.3415672704269,62.53310154558132,-7.191534275154417,-7.337170538682087,0.14563626352766956,0.02160727824109161,-0.12468028094677443,0.0,0.0
2020-03-31,29117247,1562806638,54.8,55.2,52.0,53.7,-0.2,11531,53.839999999999996,60.3725,0.0,0.0,55.08899660485681,61.86988678000534,-6.780890175148528,-7.22591404971543,0.4450238745669024,-0.002600297176820087,-0.11052217483125594,0.0,0.0
2020-04-01,14857376,794526632,53.2,54.2,52.4,53.9,0.2,7393,54.1,59.1375,0.0,0.0,54.90606065624079,61.27208773859104,-6.36602708235025,-7.0539361414857975,0.6879090591355475,-0.0036968576709797197,-0.08856478545762002,0.0,0.0
2020-04-06,19304629,1068538128,54.7,56.4,54.0,56.4,2.5,10382,54.58,57.9525,0.0,0.0,55.13591171828646,60.906986679756486,-5.771074961470028,-6.797363291112723,1.0262883296426955,0.03334554781971419,-0.026789180794616313,0.0,0.0
2020-04-07,37686738,2291730256,59.2,62.0,59.2,62.0,5.6,18726,55.98,57.1275,0.0,0.0,56.19198066095888,60.988823494533335,-4.796842833574452,-6.3972584331564315,1.6004155995819795,0.1075384065737764,0.08529167213688683,0.0,0.0
2020-04-08,31098176,1949088665,61.5,64.0,60.9,63.4,1.4,16821,57.879999999999995,56.55749999999999,73.94416666666666,0.0,57.300955903685306,61.169210638745184,-3.868254735059878,-5.891456918398554,2.023202183338676,0.09536973047684871,0.12098307032665888,-0.14259632831077498,0.0
2020-04-09,22919965,1454515379,63.7,65.2,62.3,62.6,-0.8,12326,59.660000000000004,55.94250000000001,73.55416666666666,0.0,58.116224056144006,61.276173134033485,-3.159949077889479,-5.345154680532145,2.1852056026426663,0.049279249078109245,0.11900612235777791,-0.14892652806888337,0.0
2020-04-10,14006722,869579988,62.0,63.0,61.6,62.0,-0.6,6832,61.279999999999994,55.4125,73.17416666666666,0.0,58.71374702388086,61.330247786471965,-2.6165007625911016,-4.799423361692216,2.182922599101114,0.011749347258485738,0.11888111888111885,-0.1527064423920099,0.0
