,Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
44,2020-03-16,1015420,45263600,43.9,45.35,42.75,42.75,-2.0,739,49.59,57.5225,0.0,0.0,53.08046091873365,56.938924362981744,-3.8584634442480947,-2.3126358940047274,-1.5458275502433674,-0.13793103448275867,-0.25681255161023947,0.0,0.0
45,2020-03-17,816580,33476153,39.3,42.4,39.3,41.0,-1.75,509,46.489999999999995,56.3975,0.0,0.0,51.22107332572328,55.72299240063294,-4.501919074909658,-2.750507787794359,-1.7514112871152991,-0.11808991180899109,-0.2730174209849727,0.0,0.0
46,2020-03-18,753100,29966930,41.0,41.5,38.4,38.9,-2.1,528,43.33,55.222500000000004,0.0,0.0,49.32478564021714,54.44245126365925,-5.1176656234421145,-3.223952552637743,-1.8937130708043717,-0.102238633741057,-0.29557698401919513,0.0,0.0
47,2020-03-19,1371888,48813822,38.5,38.5,35.05,35.05,-3.85,631,40.489999999999995,53.85,0.0,0.0,47.127941391246836,52.96933842991203,-5.8413970386651926,-3.7474531242960922,-2.0939439143691003,-0.13435416152136326,-0.3491179201485609,0.0,0.0
48,2020-03-20,808070,29914760,38.4,38.4,36.2,36.2,1.15,575,38.78,52.535000000000004,0.0,0.0,45.44625108077502,51.697887607821116,-6.251636527046095,-4.248298740230465,-2.0033377868156306,-0.06652913873130475,-0.31093556676501377,0.0,0.0
49,2020-03-23,581000,19882000,34.95,36.0,33.7,33.8,-2.4,415,36.989999999999995,51.13,0.0,0.0,43.65409763055963,50.34323530400754,-6.6891376734479095,-4.736473494336868,-1.952664179111042,-0.08623952419572853,-0.33893995697242335,0.0,0.0
50,2020-03-24,684000,24151600,33.9,36.5,33.9,35.0,1.2,508,35.79,49.835,0.0,0.0,42.32243234433417,49.183810124785886,-6.861377780451718,-5.1614592040388265,-1.699918576412892,-0.022073204805811656,-0.2976823517608107,0.0,0.0
51,2020-03-25,933265,35045351,37.0,38.3,36.5,37.5,2.5,650,35.51,48.690000000000005,0.0,0.0,41.5803944220313,48.302227809267315,-6.721833387236018,-5.4735368913160825,-1.2482964959199352,0.05604055195719521,-0.22982131854590274,0.0,0.0
52,2020-03-26,827203,30709734,37.6,38.35,36.6,38.2,0.7,532,36.14,47.575,0.0,0.0,41.06025945166122,47.541031018178074,-6.480771566516857,-5.674985298442121,-0.8057862680747361,0.057000553403431166,-0.19705727798213346,0.0,0.0
53,2020-03-27,956203,37296064,38.55,40.3,38.25,38.25,0.05,571,36.55,46.5325,0.0,0.0,40.62785958610565,46.84184910146068,-6.213989515355031,-5.782786772032824,-0.4312027433222072,0.04651162790697683,-0.17799387524848223,0.0,0.0
54,2020-03-30,597694,22093744,36.9,37.8,36.3,37.7,-0.55,441,37.33,45.472500000000004,0.0,0.0,40.17737358228545,46.154704021084925,-5.977330438799477,-5.8216956873555725,-0.15563475144390448,0.009911599249933152,-0.17092748364396065,0.0,0.0
55,2020-03-31,522021,19987104,38.25,39.15,37.7,37.8,0.1,361,37.89,44.427499999999995,0.0,0.0,39.81159214962419,45.527408722801795,-5.715816573177605,-5.800519785291523,0.08470321211391774,-0.002375296912114104,-0.1491756232063474,0.0,0.0
56,2020-04-01,354000,13527900,38.55,38.65,37.6,38.1,0.3,248,38.010000000000005,43.4325,0.0,0.0,39.54825099940036,44.97029945171123,-5.422048452310868,-5.724825292130015,0.30277683981914727,0.0023677979479083478,-0.12277672250043162,0.0,0.0
57,2020-04-06,314000,11997100,38.2,38.75,37.25,38.4,0.3,216,38.05,42.402499999999996,0.0,0.0,39.3715860545954,44.47793900678756,-5.106352952192161,-5.601130527952328,0.4947775757601667,0.009198423127463901,-0.09439301927952357,0.0,0.0
58,2020-04-07,773220,30577300,39.4,40.2,39.05,40.2,1.8,435,38.44,41.5025,0.0,0.0,39.49904103528806,44.1576383337389,-4.658597298450843,-5.412623520944346,0.7540262224935033,0.045785639958376825,-0.03138365158725366,0.0,0.0
59,2020-04-08,754023,31685642,41.05,43.6,39.95,42.75,2.55,521,39.45,40.839999999999996,55.68333333333333,0.0,39.99921075423677,44.052328805991515,-4.053118051754744,-5.140722010418573,1.0876039586638289,0.08365019011406837,0.04676787463271312,-0.2322657886860221,0.0
60,2020-04-09,829099,36358650,43.3,44.95,43.0,43.1,0.35,548,40.510000000000005,40.17,55.26833333333333,0.0,40.47627315900432,43.98113491247917,-3.5048617534748487,-4.813549557917569,1.3086878044427204,0.06393483090594905,0.07294000497883991,-0.22016826995567076,0.0
61,2020-04-10,331000,14175050,44.4,44.4,42.1,42.4,-0.7,223,41.37,39.555,54.85,0.0,40.77224053399288,43.86301368091022,-3.0907731469173427,-4.468993937778355,1.378220790861012,0.024897268552090915,0.07192516748830739,-0.22698268003646313,0.0
62,2020-04-13,433001,18129696,42.5,42.5,41.4,41.4,-1.0,278,41.97,39.1625,54.436666666666675,0.0,40.86882150875022,43.67912659029441,-2.810305081544186,-4.137255906237349,1.3269508246931627,-0.01358112937812724,0.057133737631662865,-0.23948319147633348,0.0
63,2020-04-14,506878,21878745,41.85,44.0,41.85,43.55,2.15,393,42.64,39.102500000000006,54.07749999999999,0.0,41.28131988690101,43.66949171768034,-2.388171830779328,-3.7874388715620335,1.3992670407827057,0.021341463414634065,0.11373953072054191,-0.19467431001802962,0.0
64,2020-04-15,599050,26517200,43.85,44.85,43.6,44.1,0.55,390,42.910000000000004,39.17,53.740833333333335,0.0,41.71497132470771,43.701597010678604,-1.9866256859708926,-3.4272760535815134,1.4406503676106208,0.027732463295269114,0.12586162879754914,-0.17939493557040734,0.0
65,2020-04-16,733205,32925525,43.8,46.0,43.5,45.3,1.2,501,43.349999999999994,39.385000000000005,53.4175,0.0,42.26652317712617,43.82073870608726,-1.5542155289610946,-3.052663798162759,1.4984482692016643,0.04498269896193779,0.15018408023359126,-0.15196330790471288,0.0
66,2020-04-17,703400,32074108,45.9,46.4,44.85,44.9,-0.4,464,43.85,39.685,53.08416666666667,0.0,42.671679038766264,43.901147339138745,-1.2294683003724813,-2.6880245814141777,1.4585562810416963,0.023945267958950904,0.13140985258913937,-0.15417340387121087,0.0
67,2020-04-20,235081,10577553,44.95,45.4,44.2,45.1,0.2,184,44.589999999999996,40.1875,52.74249999999999,0.0,43.04527123359779,43.99042760522606,-0.945156371628272,-2.339450849835174,1.394294478206902,0.011437542049787064,0.12223950233281497,-0.14490211878466117,0.0
68,2020-04-21,558000,24520550,45.1,45.55,42.9,43.45,-1.65,412,44.57,40.55,52.348333333333336,0.0,43.107537811787765,43.95019717692514,-0.8426593651373722,-2.040092491321171,1.1974331261837987,-0.025129010545209725,0.07151664611590644,-0.16998312585564646,0.0
69,2020-04-22,356089,15450620,42.05,44.3,42.05,44.05,0.6,215,44.559999999999995,41.0625,51.93416666666666,0.0,43.25253320465131,43.957623951906804,-0.7050907472554968,-1.7730920985729999,1.068001351317503,-0.011445242369838377,0.0727549467275494,-0.15181078609136567,0.0
70,2020-04-23,700146,30451330,44.15,44.95,43.0,43.55,-0.5,585,44.21,41.489999999999995,51.51166666666667,0.0,43.29829765018249,43.92730115030746,-0.6290035001249663,-1.5442743487617412,0.9152708486367749,-0.0149287491517757,0.049650518197156004,-0.15456045556022918,0.0
71,2020-04-24,222000,9660600,44.0,44.0,43.05,43.35,-0.2,169,43.9,41.7825,51.094166666666666,0.0,43.30625190537494,43.884369732086725,-0.5781178267117824,-1.3510430240021156,0.7729251972903333,-0.012528473804100163,0.037515706336384916,-0.1515665519547241,0.0
72,2020-04-27,327000,14529450,43.8,44.85,43.45,44.8,1.45,243,43.839999999999996,42.1125,50.7075,0.0,43.53606046644469,43.95244138709464,-0.41638092064994936,-1.1641105875826558,0.7477296669327065,0.021897810218978124,0.06381715642623924,-0.11650150372232916,0.0
73,2020-04-28,250059,11259210,45.2,45.3,44.6,45.1,0.3,189,44.17,42.455,50.4225,0.0,43.77666757787069,44.03773250684313,-0.2610649289724378,-0.98350144368758,0.7224365147151421,0.02105501471587049,0.06230126015781423,-0.10555803460756603,0.0
74,2020-04-29,382010,17498293,45.4,46.2,45.4,45.6,0.5,291,44.480000000000004,42.85,50.145833333333336,0.0,44.05718127363773,44.15381742985432,-0.09663615621659005,-0.806128376629445,0.709492220412855,0.025179856115107854,0.06417736289381563,-0.09065226422933113,0.0
75,2020-04-30,935000,44535750,46.15,48.9,46.0,48.5,2.9,654,45.47,43.385000000000005,49.94583333333333,0.0,44.74069394053461,44.47668760692782,0.26400633360679393,-0.592101425349949,0.856107758956743,0.06663734330327692,0.1178978909761437,-0.028948027029281714,0.0
76,2020-05-04,780110,36389342,47.15,47.15,46.15,46.4,-2.1,492,46.08,43.8,49.689166666666665,0.0,44.99597245746349,44.61953647476495,0.3764359826985384,-0.3983939370556518,0.7748299197541901,0.006944444444444451,0.059360730593607344,-0.06619484461737132,0.0
77,2020-05-05,564001,26257996,47.65,47.65,46.15,46.25,-0.15,375,46.370000000000005,44.1925,49.42166666666667,0.0,45.188900194799494,44.74061077651403,0.4482894182854622,-0.2290572613125539,0.6773466795980161,-0.0025878800948890344,0.04655767381342982,-0.06417563147067751,0.0
78,2020-05-06,950025,43306012,46.5,46.5,45.0,45.15,-1.1,647,46.379999999999995,44.44,49.08583333333333,0.0,45.18291553834027,44.77100545798779,0.41191008035247734,-0.10086379014831946,0.5127738705007968,-0.026520051746442366,0.015976597659765997,-0.08018267320849536,0.0
79,2020-05-07,626248,28526307,45.6,46.4,45.25,45.8,0.65,474,46.42,44.5925,48.8025,0.0,45.27785175843083,44.84738912119655,0.43046263723427813,0.005401497205745144,0.425061140028533,-0.013356311934511084,0.0270785445983068,-0.061523487526253876,0.0
80,2020-05-08,733725,33186281,46.4,46.45,44.9,45.2,-0.6,568,45.760000000000005,44.6975,48.502500000000005,0.0,45.265874548913104,44.873559789661314,0.39231475925178927,0.08278415070874046,0.3095306085430488,-0.012237762237762287,0.011242239498853512,-0.06808927374877587,0.0
81,2020-05-11,725250,33402825,45.75,46.55,45.5,46.25,1.05,496,45.73,44.89,48.223333333333336,0.0,45.417278634674076,44.97570387560524,0.4415747590688355,0.15454227319218744,0.28703248587664804,0.011371091187404399,0.030296279795054566,-0.04092071611253203,0.0
82,2020-05-12,922000,42071700,46.25,46.7,45.3,45.5,-0.75,708,45.58,45.095,47.925,0.0,45.43000501067633,45.014606059380526,0.4153989512958063,0.2067136092848665,0.20868534201093977,-0.0017551557700745569,0.008981040026610515,-0.05059989567031815,0.0
83,2020-05-13,703000,32251300,45.2,46.2,45.0,45.95,0.45,401,45.74,45.214999999999996,47.630833333333335,0.0,45.51000430419479,45.084002578652736,0.42600172554205074,0.2505712328537012,0.17543049268834954,0.0045911674682991,0.016255667367024364,-0.035288766030407454,0.0
84,2020-05-14,850000,38146450,45.6,46.0,44.2,44.25,-1.7,566,45.43,45.222500000000004,47.305,0.0,45.31615735614101,45.02213539419483,0.2940219619461857,0.2592613787225106,0.03476058322367509,-0.02597402597402597,-0.0215047819116591,-0.06458091110876228,0.0
85,2020-05-15,385000,17088200,44.9,45.15,43.95,43.95,-0.3,255,45.17999999999999,45.155,46.979166666666664,0.0,45.10597918022608,44.94261177503435,0.1633674051917282,0.24008258392752402,-0.07671517873579581,-0.027224435590969234,-0.026685859816188644,-0.06447893569844779,0.0
86,2020-05-18,481001,20704393,43.95,44.1,42.65,42.65,-1.3,313,44.459999999999994,45.042500000000004,46.65,0.0,44.72813604517376,44.77257846385316,-0.044442418679395246,0.18317758319528743,-0.22762000187468268,-0.040710751237066925,-0.053116501082311265,-0.0857449088960343,0.0
87,2020-05-19,859023,38244558,43.55,45.2,43.4,44.65,2.0,587,44.290000000000006,45.019999999999996,46.3525,0.0,44.716115110187054,44.7634881715569,-0.047373061369846425,0.13706745414557747,-0.1844405155154239,0.008128245653646247,-0.008218569524655652,-0.03672941049565828,0.0
88,2020-05-20,362000,16283100,44.65,45.25,44.35,45.2,0.55,228,44.14,45.1075,46.064166666666665,0.0,44.79055896537984,44.795856690112664,-0.0052977247328271915,0.10859441830237497,-0.11389214303520216,0.02401449932034441,0.0020506567643961897,-0.018760062955659584,0.0
89,2020-05-21,320000,14375050,44.85,45.4,44.7,44.9,-0.3,216,44.269999999999996,45.15,45.780833333333334,0.0,44.80739605260311,44.803578587912455,0.00381746469065547,0.0876390275402758,-0.08382156284962033,0.014230856110232722,-0.005537098560354375,-0.019240220616342396,0.0
90,2020-05-22,337040,14821646,44.9,44.95,43.55,43.65,-1.25,265,44.209999999999994,45.155,45.49333333333333,0.0,44.629335076923354,44.718050599686634,-0.08871552276328032,0.052368117426033575,-0.1410836401893139,-0.012666817462112536,-0.03332964234304069,-0.0405187573270809,0.0
91,2020-05-25,437000,19172000,43.55,44.6,43.15,44.25,0.6,297,44.53,45.2,45.22416666666666,0.0,44.57097582197598,44.68335098783572,-0.11237516585974561,0.019419460728872538,-0.13179462658861815,-0.006287895800583901,-0.021017699115044308,-0.021540842838452784,0.0
92,2020-05-26,563133,25384268,44.25,45.4,44.25,45.0,0.75,370,44.6,45.21,44.96583333333333,0.0,44.636979553484885,44.70682475852922,-0.06984520504433789,0.0015665275568892858,-0.07141173260122717,0.00896860986547082,-0.004644990046449919,0.0007598361719083998,0.0
93,2020-05-27,323000,14578100,45.7,45.8,44.95,45.15,0.15,227,44.59,45.2125,44.733333333333334,0.0,44.71590578797817,44.73967625276215,-0.02377046478397915,-0.0035008709152221113,-0.02026959386875704,0.012558869701726736,-0.0013823610727121925,0.009314456035767457,0.0
94,2020-05-28,632005,28489475,45.35,45.85,44.5,44.5,-0.65,309,44.510000000000005,45.1575,44.49333333333333,0.0,44.68268950864826,44.72191058970644,-0.03922108105818012,-0.010644912948254833,-0.028576168109925283,-0.0002246686137947678,-0.014560150584066853,0.0001498351813005928,0.0
95,2020-05-29,323200,14534200,44.5,45.3,44.2,44.95,0.45,199,44.769999999999996,44.980000000000004,44.26416666666667,0.0,44.72381420408446,44.738816557434006,-0.01500235334954425,-0.011516401028946128,-0.003485952320598123,0.004020549475095082,-0.0006669630947087847,0.015494097934747854,0.0
96,2020-06-01,284000,12922150,45.15,45.75,45.15,45.55,0.6,193,45.03,44.9375,44.056666666666665,0.0,44.85091972280976,44.79893864927374,0.051981073536026656,0.0011830938891010305,0.050797979646925624,0.011547856984232645,0.01363004172461746,0.03389574033441777,0.0
97,2020-06-02,677000,31153400,45.8,46.4,45.55,46.15,0.6,413,45.260000000000005,44.9325,43.8425,0.0,45.05077824250807,44.89907036162109,0.15170788088698117,0.03128805129825907,0.1204198295887221,0.01966416261599632,0.02709619985533859,0.05263157894736836,0.0
98,2020-06-03,1326628,67188287,50.6,50.7,49.0,50.7,4.55,528,46.37,45.21,43.7175,0.0,45.91988933921211,45.328979922769925,0.5909094164421873,0.14321232435554393,0.4476970920866434,0.09337934009057593,0.12143331121433315,0.1597186481386173,0.0
99,2020-06-04,5151093,276009252,55.5,55.5,51.7,53.4,2.7,2895,48.15,45.589999999999996,43.67416666666667,0.0,47.07067565868082,45.92710516644181,1.1435704922390073,0.3432839579729919,0.8002865342660155,0.10903426791277258,0.1713094976968634,0.22269075922074436,0.0
100,2020-06-05,1710260,90354261,53.4,54.0,51.9,52.9,-0.5,1197,49.739999999999995,45.975,43.61416666666667,0.0,47.96749483029269,46.44383339666817,1.5236614336245182,0.5793594531417686,0.9443019804827496,0.06353035786087664,0.15062533985861876,0.21290864971244042,0.0
101,2020-06-08,1056625,55249711,53.1,53.3,51.7,51.7,-1.2,635,50.97,46.2475,43.564166666666665,0.0,48.54172641771476,46.83333087442095,1.7083955432938112,0.8051666712016156,0.9032288720921956,0.014322150284481146,0.11789826477106871,0.18675516957744334,0.0
102,2020-06-09,945210,49639983,52.2,53.6,51.5,52.3,0.6,618,52.2,46.5875,43.615,0.0,49.11992237292052,47.238415511870265,1.881506861050255,1.020434709193795,0.8610721518564599,0.0019157088122604274,0.12261872819962434,0.19912874011234655,0.0
103,2020-06-10,604251,31412026,52.5,52.5,51.4,52.3,0.0,431,52.52,46.905,43.74083333333333,0.0,49.609165098718655,47.61347301816866,1.9956920805499934,1.2154861834813093,0.780205897068684,-0.004188880426504302,0.11501972071207751,0.19567909466745423,0.0
104,2020-06-11,1045050,53425725,53.0,53.3,49.8,49.85,-2.45,719,51.81,47.185,43.85916666666666,0.0,49.64621662288599,47.77919295551025,1.86702366737574,1.3457936802688935,0.5212299871068466,-0.037830534645821284,0.05647981350005296,0.13659250251752791,0.0
