,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-04-01,1706770,137876069,82.0,82.2,80.2,80.5,-1.1,1191
1,2021-04-06,1879684,153166523,81.3,82.5,80.8,81.2,0.7,1285
2,2021-04-07,3033092,250199373,81.7,83.3,81.5,83.1,1.9,2193
3,2021-04-08,3203678,267195949,83.2,84.5,82.2,84.2,1.1,2239
4,2021-04-09,3958122,326052824,85.0,85.0,81.2,81.8,-2.4,2600
5,2021-04-12,2312684,191037878,82.5,83.8,81.6,82.3,0.5,1528
6,2021-04-13,2796962,232175915,83.8,84.3,80.5,80.9,-1.4,1780
7,2021-04-14,2023064,161089212,81.3,82.2,78.0,79.9,-1.0,1403
8,2021-04-15,4615349,382693507,80.9,84.0,80.9,83.3,3.4,3106
9,2021-04-16,12350646,1088720298,84.4,91.5,83.5,88.3,5.0,8135
10,2021-04-19,16520677,1553926779,93.5,96.6,92.0,92.9,4.6,9997
11,2021-04-20,7924709,752285455,94.9,96.9,93.0,94.2,1.3,5477
12,2021-04-21,5320030,492524537,95.7,95.7,91.0,91.0,-3.2,3925
13,2021-04-22,16277638,1551756586,91.5,99.8,90.3,91.1,0.1,10512
14,2021-04-23,9094241,856849009,94.8,96.7,91.3,93.2,2.1,6252
15,2021-04-26,6099624,579067831,93.0,97.2,92.2,95.9,2.7,4398
16,2021-04-27,7029974,657841831,96.8,98.0,91.4,92.0,-3.9,4944
17,2021-04-28,2883241,266381899,92.0,93.7,91.0,92.9,0.9,1996
18,2021-04-29,3516298,317381993,93.8,93.8,88.5,89.0,-3.9,2676
