,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-02-03,619591,36876313,60.5,60.8,58.3,60.5,-1.7,427
1,2020-02-04,310000,19183800,62.0,62.4,61.4,61.8,1.3,194
2,2020-02-05,414080,25940832,62.7,63.0,62.0,62.3,0.5,274
3,2020-02-06,694316,44696202,63.0,65.6,62.6,65.3,3.0,500
4,2020-02-07,456100,28949640,63.7,64.4,62.8,62.8,-2.5,355
5,2020-02-10,314594,19556597,60.6,63.4,60.6,63.2,0.4,270
6,2020-02-11,135108,8521604,63.7,63.7,62.6,63.0,-0.2,123
7,2020-02-12,161023,10244755,64.1,64.1,63.4,63.4,0.4,132
8,2020-02-13,199100,12760019,64.0,64.6,63.6,63.6,0.2,169
9,2020-02-14,109001,6961963,63.6,64.1,63.6,63.8,0.2,87
10,2020-02-17,152791,9728911,63.8,64.0,63.4,63.5,-0.3,141
11,2020-02-18,503100,31507949,63.5,64.0,62.0,62.4,-1.1,304
12,2020-02-19,440000,27592600,62.5,63.4,62.4,62.5,0.1,312
13,2020-02-20,421193,26402761,62.7,63.2,62.3,62.5,0.0,286
14,2020-02-21,217585,13470010,62.5,62.5,61.6,61.9,-0.6,159
15,2020-02-24,514000,31232600,61.9,61.9,60.3,60.9,-1.0,448
16,2020-02-25,401120,24145048,59.0,60.5,59.0,60.4,-0.5,326
17,2020-02-26,105000,6345000,60.1,60.7,60.0,60.5,0.1,76
18,2020-02-27,421235,25266205,60.9,61.0,59.1,59.1,-1.4,321
