,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,1971375,283070042,146.0,146.5,141.5,142.0,-4.0,1543
2021-09-02,2021-09-02,3367636,473306900,143.0,146.0,137.5,138.0,-4.0,2488
2021-09-03,2021-09-03,2858770,393745348,140.5,141.0,135.0,137.0,-1.0,2035
2021-09-06,2021-09-06,6720965,961046919,138.0,148.0,138.0,140.0,3.0,4974
2021-09-07,2021-09-07,10125451,1421102176,145.5,148.0,133.5,136.0,-4.0,7545
2021-09-08,2021-09-08,3887967,509427326,134.5,135.0,128.0,131.5,-4.5,2996
2021-09-09,2021-09-09,2240718,295099558,129.0,134.5,128.5,132.5,1.0,1732
2021-09-10,2021-09-10,1531420,202045051,132.5,134.0,130.5,133.0,0.5,1170
2021-09-13,2021-09-13,1124018,147342879,134.0,135.0,129.0,129.0,-4.0,958
2021-09-14,2021-09-14,1060552,137514725,131.0,133.0,128.0,128.5,-0.5,872
2021-09-15,2021-09-15,875588,112044765,128.0,130.0,125.5,129.5,1.0,683
2021-09-16,2021-09-16,1356813,172306574,129.0,130.5,124.5,124.5,0.0,965
2021-09-17,2021-09-17,2492083,311145571,125.0,129.0,120.0,127.5,3.0,1802
