,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,4234409,358699746,88.4,88.5,82.0,82.2,-6.8,3050
1,2021-05-04,4786596,379598237,82.4,83.9,75.4,81.8,-0.4,3622
2,2021-05-05,4651130,363959465,80.9,81.2,76.1,76.3,-5.5,3436
3,2021-05-06,2776838,215875606,76.5,79.7,76.4,77.4,1.1,1903
4,2021-05-07,3560973,291372609,78.9,83.5,78.3,83.5,6.1,2587
5,2021-05-10,4827899,414169462,85.2,88.3,82.1,87.4,3.9,3790
6,2021-05-11,4485983,373765507,85.5,86.3,79.1,80.5,-6.9,4216
7,2021-05-12,5074273,399352999,81.8,84.0,73.2,77.0,-3.5,3543
8,2021-05-13,2893194,218798816,75.7,77.9,72.2,75.6,-1.4,2263
9,2021-05-14,6492560,522340038,79.0,82.3,77.1,82.0,6.4,4211
10,2021-05-17,3827826,295839313,75.7,79.9,74.6,75.0,-7.0,2637
11,2021-05-18,2455509,196636100,77.3,82.5,77.3,82.5,7.5,1646
12,2021-05-19,2442235,201999308,82.0,85.8,80.9,81.9,-0.6,1697
13,2021-05-20,1709526,139067280,81.4,82.9,79.6,80.3,-1.6,1244
14,2021-05-21,3249457,271006332,84.0,85.6,81.1,82.8,2.5,2360
15,2021-05-24,7037728,614993509,83.0,89.9,82.1,89.9,7.1,5032
16,2021-05-25,9608499,873285511,94.6,94.6,87.5,90.0,0.1,6624
17,2021-05-26,4203758,381000922,91.6,92.7,88.2,88.4,-1.6,2857
18,2021-05-27,6733222,613989455,88.8,92.6,87.5,92.3,3.9,4206
19,2021-05-28,16718944,1600270444,94.7,98.6,92.4,94.2,1.9,10819
20,2021-05-31,12949998,1255856363,97.2,101.0,94.3,97.1,2.9,8672
