,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-03-02,461874,27094415,58.7,59.6,57.7,58.9,-0.2,362
1,2020-03-03,422148,25015706,61.0,61.0,58.7,58.7,-0.2,344
2,2020-03-04,528194,30690829,59.6,59.6,57.7,58.0,-0.7,433
3,2020-03-05,464694,27443646,59.0,59.6,58.4,59.0,1.0,395
4,2020-03-06,318090,18584341,59.0,59.4,57.9,58.2,-0.8,250
5,2020-03-09,512101,28964857,57.2,57.4,56.0,56.0,-2.2,381
6,2020-03-10,511000,28336500,55.0,56.5,54.0,56.5,0.5,371
7,2020-03-11,374200,20824439,56.7,57.3,54.7,54.7,-1.8,294
8,2020-03-12,1153999,57988499,53.2,53.2,49.25,49.25,-5.45,717
9,2020-03-13,2909081,129300295,44.4,46.35,44.35,44.75,-4.5,1632
10,2020-03-16,1015420,45263600,43.9,45.35,42.75,42.75,-2.0,739
11,2020-03-17,816580,33476153,39.3,42.4,39.3,41.0,-1.75,509
12,2020-03-18,753100,29966930,41.0,41.5,38.4,38.9,-2.1,528
13,2020-03-19,1371888,48813822,38.5,38.5,35.05,35.05,-3.85,631
14,2020-03-20,808070,29914760,38.4,38.4,36.2,36.2,1.15,575
15,2020-03-23,581000,19882000,34.95,36.0,33.7,33.8,-2.4,415
16,2020-03-24,684000,24151600,33.9,36.5,33.9,35.0,1.2,508
17,2020-03-25,933265,35045351,37.0,38.3,36.5,37.5,2.5,650
18,2020-03-26,827203,30709734,37.6,38.35,36.6,38.2,0.7,532
19,2020-03-27,956203,37296064,38.55,40.3,38.25,38.25,0.05,571
20,2020-03-30,597694,22093744,36.9,37.8,36.3,37.7,-0.55,441
21,2020-03-31,522021,19987104,38.25,39.15,37.7,37.8,0.1,361
