,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-10-05,313485862,9050029778,29.1,29.8,28.45,28.7,0.15,70909
1,2020-10-06,226868129,6510685430,29.2,29.3,28.3,28.35,-0.35,48202
2,2020-10-07,317850848,9235480687,28.15,29.6,28.15,29.5,1.15,73641
3,2020-10-08,644955830,20090119714,30.2,32.45,29.9,32.2,2.7,151463
4,2020-10-12,351806211,11288461152,32.45,32.75,31.45,32.05,-0.15,93220
5,2020-10-13,214865396,6756182479,31.7,31.9,30.95,31.55,-0.5,55353
6,2020-10-14,270942805,8687409525,31.55,32.65,31.25,32.2,0.65,63281
7,2020-10-15,230756953,7392963801,31.8,32.8,31.55,31.55,-0.65,56943
8,2020-10-16,225685120,7006221354,31.4,31.75,30.6,30.65,-0.9,55225
9,2020-10-19,136764453,4262587943,30.75,31.6,30.75,31.0,0.35,37552
10,2020-10-20,104787052,3248798812,30.9,31.3,30.65,31.2,0.2,25713
11,2020-10-21,352041400,11253480520,31.7,32.65,31.35,31.35,0.15,80879
12,2020-10-22,426117375,13748986375,31.9,33.0,31.65,33.0,1.65,95808
13,2020-10-23,406287172,13431332687,33.8,34.0,32.4,32.75,-0.25,90493
14,2020-10-26,186142038,6150098072,32.85,33.5,32.6,33.0,0.25,42928
15,2020-10-27,187707806,6194749628,32.7,33.65,32.45,33.5,0.5,41973
16,2020-10-28,180026641,5949871228,33.5,33.5,32.65,32.65,-0.85,45354
17,2020-10-29,282958820,9259319636,31.8,33.2,31.75,32.95,0.3,59527
18,2020-10-30,484911332,15288732293,32.0,32.4,30.7,30.7,-2.25,120618
