,Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
25,2020-02-17,40030219,658937270,16.5,16.55,16.35,16.4,-0.1,5838,16.669999999999998,16.0425,0.0,0.0,16.30900829238884,16.155731087883762,0.15327720450507698,0.07179116645760834,0.08148603804746864,-0.0161967606478704,0.022284556646407862,0.0,0.0
26,2020-02-18,44154247,716631239,16.4,16.4,16.1,16.15,-0.25,9586,16.560000000000002,16.042499999999997,0.0,0.0,16.284273559388502,16.155245812813234,0.12902774657526805,0.08326622747623443,0.04576151909903363,-0.024758454106280414,0.006700950599968941,0.0,0.0
27,2020-02-19,30092840,485861725,16.1,16.25,16.05,16.1,-0.05,8092,16.4,16.045,0.0,0.0,16.255657592239427,16.150616985823877,0.10504060641554958,0.08762954314404937,0.0174110632715002,-0.018292682926829097,0.003427859146151431,0.0,0.0
28,2020-02-20,43133196,701982634,16.25,16.5,16.1,16.3,0.2,7680,16.29,16.047500000000003,0.0,0.0,16.262533622451723,16.16301280701801,0.0995208154337135,0.09001148347611752,0.00950933195759597,0.0006138735420504336,0.015734538090045033,0.0,0.0
29,2020-02-21,26572971,427649593,16.15,16.25,16.0,16.05,-0.25,4843,16.2,16.042499999999997,0.0,0.0,16.229616913889764,16.153717772214954,0.07589914167481027,0.08718551673848186,-0.011286375063671597,-0.009259259259259172,0.00046750818139341363,0.0,0.0
30,2020-02-24,48434882,767932178,15.9,15.95,15.8,15.8,-0.25,7108,16.080000000000002,16.025,0.0,0.0,16.16314741792066,16.124861186785644,0.038286231135014503,0.07739596451485696,-0.03910973337984246,-0.017412935323383155,-0.014040561622464767,0.0,0.0
31,2020-02-25,39151580,621216044,15.6,16.1,15.6,15.9,0.1,6304,16.029999999999998,16.020000000000003,0.0,0.0,16.12246922722724,16.10665350748235,0.015815719744889378,0.0650701500445437,-0.04925443029965432,-0.008109794135994837,-0.007490636704120022,0.0,0.0
32,2020-02-26,47662845,745786422,15.6,15.75,15.6,15.6,-0.3,7489,15.930000000000001,15.997499999999999,0.0,0.0,16.04176371102082,16.065909355457585,-0.024145644436764258,0.04721567452998072,-0.07136131896674497,-0.020715630885122526,-0.024847632442569097,0.0,0.0
33,2020-02-27,81289042,1252448733,15.6,15.75,15.25,15.3,-0.3,10525,15.73,16.0075,0.0,0.0,15.927255272787015,16.004704609740795,-0.07744933695378009,0.022270023285319216,-0.0997193602390993,-0.027336300063572773,-0.044198032172419154,0.0,0.0
34,2020-03-02,99628541,1518118939,14.95,15.45,14.95,15.25,-0.05,8617,15.569999999999999,16.025,0.0,0.0,15.822760282391545,15.94474524002343,-0.12198495763188433,-0.006592681001933948,-0.11539227662995039,-0.020552344251766122,-0.048361934477379014,0.0,0.0
35,2020-03-03,88570177,1374038766,15.55,15.75,15.35,15.5,0.25,12722,15.510000000000002,16.05,0.0,0.0,15.772983178138919,15.909600205248392,-0.1366170271094731,-0.03260599202551101,-0.10401103508396209,-0.0006447453255964902,-0.034267912772585715,0.0,0.0
36,2020-03-04,85641276,1347967339,15.5,16.0,15.5,15.8,0.3,8937,15.49,16.080000000000002,0.0,0.0,15.777148227075848,15.9009819349246,-0.12383370784875147,-0.050856273234048434,-0.07297743461470305,0.020012911555842512,-0.017412935323383155,0.0,0.0
37,2020-03-05,59085885,937378460,16.0,16.05,15.7,15.7,-0.1,11445,15.510000000000002,16.09,0.0,0.0,15.765258460218611,15.885249713669317,-0.11999125345070638,-0.0646861416286688,-0.05530511182203758,0.012250161186331252,-0.02423865755127412,0.0,0.0
38,2020-03-06,72732487,1125902964,15.55,15.6,15.4,15.45,-0.25,10057,15.540000000000001,16.05,0.0,0.0,15.716685226835368,15.851322349228663,-0.13463712239329517,-0.07867866268793453,-0.05595845970536065,-0.005791505791505896,-0.037383177570093545,0.0,0.0
39,2020-03-09,82969389,1248213166,15.15,15.15,14.95,15.05,-0.4,11252,15.5,15.985,0.0,0.0,15.61398958463042,15.789101032913532,-0.17511144828311132,-0.09796778377094563,-0.07714366451216569,-0.029032258064516082,-0.05849233656553011,0.0,0.0
40,2020-03-10,82904523,1240800754,14.95,15.25,14.8,14.95,-0.1,12083,15.39,15.9125,0.0,0.0,15.51172891538007,15.72417831443478,-0.2124493990547105,-0.12086654184132228,-0.09158285721338821,-0.028589993502274286,-0.06048703849175179,0.0,0.0
41,2020-03-11,55553147,829658907,15.0,15.05,14.8,14.8,-0.15,9782,15.190000000000001,15.8175,0.0,0.0,15.40213383437453,15.652908044002935,-0.25077420962840513,-0.14685028585121715,-0.10392392377718798,-0.025674786043449672,-0.06432748538011696,0.0,0.0
42,2020-03-12,138258958,1967829036,14.6,14.65,13.85,14.35,-0.45,14585,14.919999999999998,15.690000000000001,0.0,0.0,15.240144117910637,15.552735965243727,-0.3125918473330902,-0.18000085425836823,-0.13259099307472197,-0.03820375335120634,-0.08540471637985989,0.0,0.0
43,2020-03-13,211904177,2932821828,13.7,14.3,13.65,14.05,-0.3,18705,14.64,15.55,0.0,0.0,15.056927333839694,15.43752409907242,-0.3805967652327258,-0.22012222086821476,-0.16047454436451103,-0.04030054644808742,-0.09646302250803858,0.0,0.0
44,2020-03-16,81036386,1125189057,14.0,14.1,13.75,13.9,-0.15,9086,14.41,15.420000000000002,0.0,0.0,14.878841719164159,15.319950080346938,-0.4411083611827795,-0.2643213740757638,-0.17678698710701574,-0.035392088827203315,-0.09857328145265896,0.0,0.0
45,2020-03-17,147402414,2032173969,13.75,14.0,13.65,13.75,-0.15,12799,14.169999999999998,15.2875,0.0,0.0,14.705093854640927,15.200183373478096,-0.4950895188371689,-0.3104766113033338,-0.18461290753383508,-0.02964008468595612,-0.10057236304170071,0.0,0.0
46,2020-03-18,90628139,1253166496,13.8,14.0,13.75,13.8,0.05,11308,13.969999999999999,15.170000000000002,0.0,0.0,14.565794437665652,15.093603499556387,-0.5278090618907356,-0.3539443131234925,-0.17386474876724312,-0.012168933428775817,-0.09030982201713915,0.0,0.0
47,2020-03-19,176799652,2380210214,13.75,13.8,13.1,13.7,-0.1,15451,13.84,15.05,0.0,0.0,14.432551418883106,14.987740905269572,-0.5551894863864657,-0.39419424537957065,-0.16099524100689505,-0.010115606936416227,-0.08970099667774095,0.0,0.0
48,2020-03-20,158070287,2209400322,13.8,14.4,13.8,13.85,0.15,21336,13.8,14.927499999999998,0.0,0.0,14.342903145579587,14.90147741816914,-0.5585742725895528,-0.4270708373595677,-0.13150343522998514,0.003623188405797024,-0.07218221403450001,0.0,0.0
49,2020-03-23,59406609,812761253,13.55,13.85,13.5,13.75,-0.1,9419,13.77,14.8125,0.0,0.0,14.251665767076899,14.81432458921571,-0.5626588221388111,-0.45418882135621724,-0.10847000078259389,-0.0014524328249818136,-0.07172995780590717,0.0,0.0
50,2020-03-24,114641252,1595333608,14.05,14.15,13.8,13.85,0.1,14109,13.789999999999997,14.715,0.0,0.0,14.189858703935775,14.741454546651267,-0.5515958427154928,-0.4736704480689266,-0.07792539464656617,0.004350978970268476,-0.05878355419639825,0.0,0.0
51,2020-03-25,187932889,2663715374,14.05,14.35,13.95,14.1,0.25,17998,13.85,14.625,0.0,0.0,14.176031954028607,14.693054668657949,-0.5170227146293414,-0.48234098058099373,-0.03468173404834762,0.018050541516245487,-0.03589743589743592,0.0,0.0
52,2020-03-26,74645046,1051092068,14.15,14.2,13.95,14.1,0.0,6759,13.929999999999998,14.55,0.0,0.0,14.164333059397228,14.64836835597068,-0.48403529657345246,-0.4826798462557491,-0.001355450317703344,0.01220387652548469,-0.030927835051546462,0.0,0.0
53,2020-03-27,59235321,835651344,14.35,14.35,13.9,14.0,-0.1,8450,13.959999999999999,14.485,0.0,0.0,14.139047994437231,14.599576415767322,-0.46052842133009086,-0.47824953537099113,0.017721114040900265,0.002865329512894049,-0.03348291335864684,0.0,0.0
54,2020-03-30,38765524,537712678,13.85,13.95,13.75,13.95,-0.05,3860,14.0,14.419999999999998,0.0,0.0,14.10996071308385,14.550751147107908,-0.4407904340240574,-0.4707576800636562,0.029967246039598827,-0.003571428571428622,-0.03259361997226067,0.0,0.0
55,2020-03-31,79000889,1099709559,14.35,14.35,13.65,13.65,-0.3,7970,13.959999999999999,14.3275,0.0,0.0,14.039191402844455,14.483120150476799,-0.44392874763234325,-0.4653918735015277,0.021463125869184474,-0.022206303724928277,-0.0472866864421567,0.0,0.0
56,2020-04-01,48954990,673209888,13.85,13.85,13.65,13.8,0.15,6157,13.9,14.227500000000001,0.0,0.0,14.002390030997462,14.43188120789228,-0.42949117689481753,-0.45821171268884886,0.028720535794031332,-0.007194244604316521,-0.030047443331576187,0.0,0.0
57,2020-04-06,75417890,1053322856,13.95,14.1,13.8,14.1,0.3,7578,13.9,14.147499999999999,0.0,0.0,14.017407879704106,14.407010929089829,-0.3896030493857232,-0.444489947171123,0.05488689778539979,0.014388489208633042,-0.0033574836543558534,0.0,0.0
58,2020-04-07,112835791,1591981089,14.25,14.3,13.95,14.15,0.05,8442,13.930000000000001,14.082500000000001,0.0,0.0,14.037807736835987,14.387767837162215,-0.3499601003262285,-0.4255839415854326,0.07562384125920413,0.015793251974156413,0.004793183028581502,0.0,0.0
59,2020-04-08,70020325,994587911,14.15,14.3,14.1,14.2,0.05,9495,13.98,14.040000000000001,15.305,0.0,14.062761499575833,14.373720377822869,-0.3109588782470354,-0.4026588937852196,0.09170001553818419,0.0157367668097281,0.011396011396011279,-0.07219862789937932,0.0
60,2020-04-09,40473210,576200202,14.3,14.4,14.1,14.2,0.0,6537,14.09,14.002500000000001,15.265833333333335,0.0,14.083875907505526,14.360733445156509,-0.276857537650983,-0.3774985917119317,0.1006410540609487,0.007806955287437859,0.014104624174254454,-0.06981822151864199,0.0
61,2020-04-10,23315732,331496847,14.25,14.3,14.15,14.3,0.1,3591,14.190000000000001,13.977500000000001,15.232499999999998,0.0,14.117126823885249,14.356196255266708,-0.2390694313814592,-0.3498127324916254,0.11074330111016623,0.007751937984496083,0.02307279556429975,-0.061217790907598726,0.0
62,2020-04-13,94375364,1389318115,14.45,15.1,14.4,14.8,0.5,15717,14.330000000000002,14.0,15.211666666666668,0.0,14.22218705882571,14.389330370621376,-0.167143311795666,-0.3132788196865476,0.1461355078908816,0.03279832519190501,0.0571428571428572,-0.027062561630327622,0.0
63,2020-04-14,70873919,1062777698,15.05,15.15,14.85,15.15,0.35,11462,14.530000000000001,14.055000000000001,15.1975,0.0,14.364930757057943,14.446088277445552,-0.0811575203876096,-0.2668545306857615,0.1856970102981519,0.04267033723331033,0.07790821771611517,-0.0031255140648132544,0.0
64,2020-04-15,76800916,1153667281,15.15,15.2,14.9,15.1,-0.05,18035,14.709999999999999,14.115,15.186666666666667,0.0,14.478020508749857,14.494853953530795,-0.016833444780937512,-0.2168502883942594,0.2000168436133219,0.026512576478586035,0.06978391781792415,-0.0057067603160667986,0.0
65,2020-04-16,55714536,831927500,14.85,15.1,14.8,14.9,-0.2,9618,14.85,14.1725,15.167499999999999,0.0,14.542941487397997,14.525052712659086,0.017888774738910485,-0.16990245690706132,0.1877912316459718,0.003367003367003415,0.05133180455106728,-0.01763639360474688,0.0
66,2020-04-17,102841345,1562964125,15.2,15.45,15.0,15.05,0.15,16568,15.0,14.235,15.149166666666666,0.0,14.620951563959453,14.564163069008604,0.056788494950849255,-0.12456425196434195,0.1813527469151912,0.003333333333333381,0.057253249034071044,-0.006546014632267911,0.0
67,2020-04-20,46983290,708535630,15.1,15.2,14.95,15.15,0.1,7932,15.069999999999999,14.3075,15.134166666666667,0.0,14.702344579770736,14.607791180110357,0.0945533996603789,-0.0807407103719232,0.1752941100323021,0.005308560053085724,0.05888520006989349,0.0010461978965915848,0.0
68,2020-04-21,74235734,1116229862,15.1,15.35,14.8,14.8,-0.35,12580,15.0,14.355,15.110000000000001,0.0,14.717368638755804,14.622099559387436,0.09526907936836793,-0.045538745183240706,0.14080782455160862,-0.013333333333333286,0.030999651689306882,-0.020516214427531466,0.0
69,2020-04-22,51801119,779263200,14.8,15.2,14.75,15.2,0.4,9379,15.02,14.4275,15.094166666666668,0.0,14.79162023707681,14.66510371900946,0.12651651806734954,-0.011127686870767331,0.13764420493811685,0.011984021304926746,0.0535435799688095,0.007011538673880498,0.0
70,2020-04-23,157791012,2480411932,15.45,16.0,15.4,15.8,0.6,24322,15.2,14.525,15.088333333333333,0.0,14.946756680729136,14.749527695086744,0.19722898564239166,0.030543653117494855,0.1666853325248968,0.03947368421052641,0.08777969018932877,0.04716668507677021,0.0
71,2020-04-24,104062670,1660996497,15.9,16.1,15.85,15.9,0.1,19782,15.370000000000001,14.614999999999998,15.086666666666666,0.0,15.093410375362687,14.835083401406228,0.25832697395645887,0.07610032208296486,0.18222665187349402,0.03448275862068961,0.0879233664043792,0.05391073795846229,0.0
72,2020-04-27,121440284,1954424767,16.15,16.3,15.9,16.15,0.25,17083,15.569999999999999,14.717500000000001,15.088333333333333,0.0,15.255963447164305,14.932839616114656,0.32312383104964937,0.12550502803864,0.19761880301100937,0.03725112395632628,0.09733310684559181,0.07036341544239472,0.0
73,2020-04-28,219150807,3312193487,15.5,15.6,14.75,15.0,-1.15,41197,15.61,14.767500000000002,15.086666666666666,0.0,15.216584286825006,14.937831242929965,0.2787530438950405,0.1561546332756994,0.12259841061934112,-0.03907751441383725,0.015744032503808913,-0.005744586831639373,0.0
74,2020-04-29,96798319,1485883726,15.2,15.5,15.2,15.3,0.3,16286,15.63,14.835000000000003,15.093333333333334,0.0,15.229417519922695,14.964742340079264,0.26467517984343125,0.17785874375952906,0.08681643608390219,-0.021113243761996164,0.031344792719918975,0.013692579505300374,0.0
75,2020-04-30,64768656,1003539346,15.45,15.6,15.35,15.55,0.25,11380,15.580000000000002,14.929999999999998,15.1025,0.0,15.27873805254264,15.008220091241911,0.2705179613007278,0.19639058806715687,0.07412737323357094,-0.0019255455712452589,0.04152712659075706,0.02963085581857319,0.0
76,2020-05-04,47975074,732457685,15.1,15.45,15.05,15.35,-0.2,9251,15.469999999999999,15.007499999999999,15.104999999999999,0.0,15.289701457489306,15.03360487698521,0.2560965805040958,0.2083317869666203,0.04776479353747548,-0.0077569489334194715,0.02282192237214734,0.016219794769943795,0.0
77,2020-05-05,34096450,524216465,15.5,15.55,15.25,15.25,-0.1,7971,15.290000000000001,15.065000000000001,15.100833333333332,0.0,15.283593527557512,15.04967385860634,0.233919668951172,0.2134493635048115,0.0204703054463605,-0.0026160889470242593,0.012280119482243525,0.00987804205065953,0.0
78,2020-05-06,34763487,532444055,15.25,15.45,15.25,15.3,0.05,8472,15.35,15.122499999999999,15.084999999999999,0.0,15.286117604924788,15.068259065289189,0.21785853963559987,0.214331198750445,0.003527340885154856,-0.003257328990227944,0.01173747726897021,0.014252568776930836,0.0
79,2020-05-07,85739112,1290910874,15.45,15.85,15.3,15.6,0.3,11023,15.41,15.192499999999999,15.0725,0.0,15.334407279990119,15.107730917483694,0.2266763625064243,0.2168002315452649,0.009876130961159413,0.012329656067488612,0.02682244528550276,0.034997512025211466,0.0
80,2020-05-08,39736136,621347772,15.85,15.85,15.5,15.65,0.05,7566,15.430000000000001,15.265,15.059999999999999,0.0,15.382960070652977,15.147977958146145,0.23498211250683276,0.22043660778897783,0.014545504717854929,0.014257939079714767,0.025221094005895825,0.03917662682602933,0.0
81,2020-05-11,42257477,662233437,15.8,15.85,15.6,15.6,-0.05,8859,15.48,15.329999999999998,15.041666666666666,0.0,15.416350866552138,15.181522007458907,0.2348288590932306,0.22331505808237737,0.011513801010853225,0.007751937984496074,0.01761252446183962,0.03711911357340722,0.0
82,2020-05-12,40406407,625139245,15.5,15.65,15.35,15.45,-0.15,7034,15.52,15.3625,15.017500000000002,0.0,15.421527661237773,15.201442773071104,0.22008488816666905,0.2226690240933915,-0.002584135926722464,-0.004510309278350534,0.00569568755085426,0.02879973364408173,0.0
83,2020-05-13,30545962,473588136,15.4,15.6,15.35,15.6,0.15,5718,15.579999999999998,15.385,14.996666666666668,0.0,15.448984966224756,15.231011581546953,0.21797338467780314,0.22172989620347736,-0.0037565115256742165,0.0012836970474968776,0.013974650633734148,0.04023116248055112,0.0
84,2020-05-14,31677085,488027623,15.45,15.55,15.2,15.35,-0.25,7710,15.530000000000001,15.397499999999999,14.9775,0.0,15.433756499510798,15.239838267004787,0.19391823250601092,0.2161675634317804,-0.022249330925769473,-0.011590470057952445,-0.003084916382529595,0.024870639292271776,0.0
85,2020-05-15,32116870,492228366,15.45,15.5,15.15,15.4,0.05,5927,15.479999999999999,15.4225,14.960833333333335,0.0,15.428563188900888,15.251717961237212,0.1768452276636765,0.2083030962417339,-0.03145786857805741,-0.005167958656330639,-0.0014589074404278864,0.029354425444215345,0.0
86,2020-05-18,41754666,634472918,15.4,15.4,15.1,15.1,-0.3,7806,15.38,15.425,14.943333333333332,0.0,15.378014981344148,15.24046568224443,0.13754929909971736,0.19415233676089713,-0.05660303766117977,-0.01820546163849162,-0.021069692058346908,0.010484050858800005,0.0
87,2020-05-19,54397126,817971490,15.3,15.3,14.9,14.95,-0.15,19236,15.280000000000001,15.415000000000001,14.924166666666668,0.0,15.312166495505977,15.218925047204362,0.09324144830161529,0.1739701590092152,-0.0807287107075999,-0.021596858638743575,-0.03016542328900432,0.0017309732536711924,0.0
88,2020-05-20,63261595,946138123,15.15,15.15,14.85,14.85,-0.1,17936,15.129999999999999,15.4175,14.9,0.0,15.24106393291159,15.191568269087464,0.04949566382412662,0.14907525991316117,-0.09957959608903455,-0.018506278916060766,-0.036808821144803036,-0.003355704697986625,0.0
89,2020-05-21,39817856,604208799,15.0,15.3,14.95,15.3,0.45,7788,15.120000000000001,15.4225,14.8875,0.0,15.25013102283456,15.199608139773984,0.05052288306057662,0.1293647845052508,-0.07884190144467418,0.011904761904761885,-0.007942940508996514,0.027707808564231835,0.0
90,2020-05-22,33556829,507056080,15.15,15.2,15.05,15.1,-0.2,7290,15.059999999999999,15.3875,14.875833333333333,0.0,15.227033936624878,15.192223047943177,0.0348108886817009,0.11045400531183974,-0.07564311663013884,0.0026560424966800083,-0.01868399675060924,0.015069183799226962,0.0
91,2020-05-25,19221772,288281930,15.1,15.1,14.85,15.1,0.0,4383,15.059999999999999,15.347500000000002,14.8625,0.0,15.207490249933446,15.185385958172372,0.022104291761074535,0.09278406258023243,-0.0706797708191579,0.0026560424966800083,-0.016126404951946716,0.015979814970563427,0.0
92,2020-05-26,23880256,362916749,15.15,15.25,15.1,15.2,0.1,4205,15.11,15.3,14.855833333333331,0.0,15.206337903583602,15.186469323834629,0.019868579748973048,0.07820096599981549,-0.058332386250842444,0.0059563203176704075,-0.006535947712418394,0.02316710607505479,0.0
93,2020-05-27,24006301,364203489,15.25,15.3,15.1,15.1,-0.1,5679,15.16,15.304999999999998,14.8525,0.0,15.189978223631709,15.180059564833085,0.009918658798623525,0.0645445045489651,-0.05462584575034157,-0.003957783641160982,-0.013394315583142654,0.016663861302811007,0.0
94,2020-05-28,45046009,688499995,15.2,15.4,15.15,15.35,0.25,7951,15.169999999999998,15.3075,14.854166666666666,0.0,15.214596961612257,15.192656159096904,0.021940802515352686,0.05602376413694567,-0.03408296162159298,0.011865524060646112,0.002776416789155671,0.033380084151472665,0.0
95,2020-05-29,50362911,774559340,15.3,15.45,15.2,15.45,0.1,8676,15.24,15.3025,14.853333333333333,0.0,15.250812817598673,15.21173046273772,0.03908235486095357,0.05263548228006217,-0.0135531274191086,0.013779527559055057,0.009638947884332566,0.04017055655296224,0.0
96,2020-06-01,56981896,890011770,15.6,15.8,15.5,15.65,0.2,12629,15.35,15.3175,14.850833333333334,0.0,15.312226235910213,15.244213474578407,0.068012761331806,0.05571093809163454,0.012301823240171463,0.019543973941368125,0.021707197649746993,0.05381291734470566,0.0
97,2020-06-02,46869809,739701866,15.75,15.85,15.7,15.85,0.2,10884,15.48,15.3475,14.853333333333333,0.0,15.394960667577543,15.289110356629552,0.10585031094799113,0.0657388126660976,0.04011149828189353,0.023901808785529666,0.03274148884183088,0.0671005385996409,0.0
98,2020-06-03,64858876,1042238956,16.0,16.2,15.95,16.2,0.35,13963,15.7,15.392499999999998,14.865833333333333,0.0,15.518812880701178,15.356616806672589,0.16219607402858927,0.0850302649435081,0.07716580908508117,0.03184713375796178,0.0524606139353582,0.08974718313806827,0.0
99,2020-06-04,94781239,1545520848,16.5,16.6,16.1,16.3,0.1,14985,15.89,15.4275,14.886666666666667,0.0,15.638995521119437,15.426528824854383,0.21246669626505366,0.11051755121300905,0.10194914505204461,0.02580239144115797,0.05655485334629723,0.09493954321540533,0.0
100,2020-06-05,49132614,804599981,16.3,16.5,16.2,16.5,0.2,10805,16.1,15.469999999999999,14.9125,0.0,15.771457754869333,15.506078692416196,0.26537906245313714,0.141489853466082,0.12388920898705513,0.024844720496894318,0.06658047834518431,0.10645431684828167,0.0
101,2020-06-08,124631598,2135846816,17.5,17.5,16.85,17.05,0.55,23222,16.380000000000003,15.5425,14.95,0.0,15.968156569640204,15.620487823734727,0.3476687459054766,0.18272563195933683,0.16494311394613975,0.040903540903540786,0.0969921183850732,0.14046822742474926,0.0
