,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,3272084,163517116,48.25,51.4,48.25,50.4,2.15,2057
2021-09-02,2021-09-02,4726445,241974321,50.6,52.7,50.0,51.0,0.6,3079
2021-09-03,2021-09-03,3118828,160168431,52.1,52.6,50.2,51.2,0.2,1908
2021-09-06,2021-09-06,1658568,82573499,51.5,51.5,48.7,48.75,-2.45,1073
2021-09-07,2021-09-07,1391400,67003715,48.8,49.15,47.8,47.8,-0.95,819
2021-09-08,2021-09-08,1157822,54932318,47.9,48.45,46.8,46.8,-1.0,768
2021-09-09,2021-09-09,723632,34124870,46.8,47.55,46.65,47.4,0.6,479
2021-09-10,2021-09-10,760963,36259090,47.4,48.1,47.25,47.5,0.1,469
2021-09-13,2021-09-13,782239,36935498,47.6,47.7,47.0,47.05,-0.45,495
2021-09-14,2021-09-14,718870,33723935,46.55,47.35,46.55,46.7,-0.35,503
2021-09-15,2021-09-15,804480,37435814,46.55,47.0,46.2,46.25,-0.45,510
2021-09-16,2021-09-16,953035,44087464,46.25,47.0,46.0,46.0,-0.25,658
2021-09-17,2021-09-17,1599935,75452807,46.0,47.8,46.0,47.35,1.35,972
