,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-07-01,4555311,251612384,56.6,56.8,53.8,53.8,-2.8,2791
1,2021-07-02,5879206,327309984,54.2,56.9,53.8,56.8,3.0,3027
2,2021-07-05,27713769,1717132798,60.1,62.4,59.6,62.4,5.6,9955
3,2021-07-06,18794270,1133864567,63.1,63.8,58.2,58.6,-3.8,10189
4,2021-07-07,9079181,534566481,59.2,60.2,57.8,57.8,-0.8,4934
5,2021-07-08,3849756,224845552,58.4,59.5,57.6,58.2,0.4,2443
6,2021-07-09,10209777,605851122,57.6,60.5,57.0,58.9,0.7,5603
7,2021-07-12,18317690,1122582957,59.1,63.0,59.1,62.3,3.4,9593
8,2021-07-13,22953208,1452343192,63.0,66.0,60.5,62.0,-0.3,12616
9,2021-07-14,18562672,1171172998,62.4,64.8,61.2,63.6,1.6,8900
10,2021-07-15,13207768,845939027,64.4,66.0,62.8,63.3,-0.3,7180
11,2021-07-16,5037678,316069753,62.3,64.3,62.1,62.1,-1.2,3313
12,2021-07-19,4394926,271239827,61.5,62.7,61.1,61.1,-1.0,2575
13,2021-07-20,7050694,429317151,60.3,62.3,59.4,60.8,-0.3,3904
14,2021-07-21,6568760,399287096,61.5,62.3,59.0,59.9,-0.9,3764
15,2021-07-22,5522618,337933591,60.5,62.1,60.2,61.1,1.2,2984
16,2021-07-23,4751680,287793896,61.8,61.9,59.9,59.9,-1.2,3202
17,2021-07-26,3776915,230466313,60.4,61.5,60.2,60.9,1.0,2154
18,2021-07-27,6163287,364438493,61.7,61.7,57.5,57.6,-3.3,3521
19,2021-07-28,5680262,317552298,57.4,58.0,54.0,56.5,-1.1,2477
20,2021-07-29,2601268,149887262,57.5,58.8,56.3,58.0,1.5,1619
21,2021-07-30,8877015,487853050,56.1,56.8,53.7,54.0,-4.0,5034
