,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-07-01,4920877,163076791,33.6,34.0,32.6,33.05,-0.5,2614
1,2020-07-02,8754308,306092124,33.55,36.35,33.05,36.35,3.3,4475
2,2020-07-03,16110497,612718289,37.95,39.5,36.95,37.0,0.65,9339
3,2020-07-06,9082608,337132045,37.1,38.05,35.45,37.35,0.35,4966
4,2020-07-07,7951145,285751175,37.9,37.95,34.5,35.05,-2.3,4162
5,2020-07-08,19350944,732031169,35.65,38.55,35.65,38.1,3.05,7636
6,2020-07-09,20817536,835660754,38.8,41.8,38.55,39.2,1.1,10985
7,2020-07-10,6597593,251959178,39.0,39.2,37.3,37.85,-1.35,3729
8,2020-07-13,4405591,169643180,39.3,39.8,38.0,38.1,0.25,2352
9,2020-07-14,4336000,161134591,38.1,38.1,36.4,37.55,-0.55,2229
10,2020-07-15,7792183,293230450,37.75,39.0,35.85,36.2,-1.35,4061
11,2020-07-16,4168748,153921787,37.5,37.75,36.35,36.35,0.15,2312
12,2020-07-17,8166233,305638731,36.4,38.3,36.4,37.7,1.35,3974
13,2020-07-20,5957056,221862433,38.2,38.3,36.5,36.6,-1.1,2963
14,2020-07-21,2839590,105681782,37.1,37.65,36.8,37.3,0.7,1738
15,2020-07-22,3664707,137759559,37.5,38.05,37.0,37.1,-0.2,1981
16,2020-07-23,13833659,533709986,37.55,39.75,37.2,38.8,1.7,7248
17,2020-07-24,20350471,808921048,38.5,41.8,38.0,38.0,-0.8,11267
18,2020-07-27,7564083,287080142,38.55,39.4,36.75,36.75,-1.25,4146
19,2020-07-28,10081180,348756994,37.1,37.8,33.1,33.4,-3.35,5517
20,2020-07-29,4740601,163346137,33.7,35.8,33.3,35.8,2.4,2566
21,2020-07-30,16982455,654284523,38.2,39.35,37.2,38.75,2.95,8371
22,2020-07-31,6573770,256133616,38.9,39.95,38.2,38.8,0.05,3875
