Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
2020-01-02,2026345,73842547,36.3,36.85,36.0,36.35,0.5,1160,0.0,0.0,0.0,0.0,36.35,36.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,2246714,80365520,36.75,36.85,35.3,35.6,-0.75,1223,0.0,0.0,0.0,0.0,35.943749999999994,35.96057692307692,-0.016826923076926903,-0.009348290598292723,-0.00747863247863418,0.0,0.0,0.0,0.0
2020-01-06,1638686,56835380,35.3,35.35,34.3,34.6,-1.0,928,0.0,0.0,0.0,0.0,35.41928406466513,35.47173484475111,-0.052450780085983695,-0.02701324530636279,-0.025437534779620904,0.0,0.0,0.0,0.0
2020-01-07,921630,31714970,34.6,35.0,34.05,34.1,-0.5,515,0.0,0.0,0.0,0.0,35.00283764367816,35.08825772639473,-0.08542008271656698,-0.04679875933420973,-0.03862132338235725,0.0,0.0,0.0,0.0
2020-01-08,891323,30066251,34.1,34.25,33.4,33.5,-0.6,511,34.83,0.0,0.0,0.0,34.59452202699746,34.71993420871769,-0.12541218172022894,-0.07018447517964618,-0.05522770654058276,-0.03818547229399938,0.0,0.0,0.0
2020-01-09,632442,21440744,33.5,34.2,33.5,33.8,0.3,401,34.32000000000001,0.0,0.0,0.0,34.40141137478856,34.53567872384357,-0.13426734905500837,-0.08755449693873255,-0.04671285211627582,-0.015151515151515447,0.0,0.0,0.0
2020-01-10,763434,25912227,34.15,34.2,33.75,33.75,-0.05,475,33.95,0.0,0.0,0.0,34.25605120561898,34.39594983565853,-0.1398986300395464,-0.10080140061214593,-0.03909722942740046,-0.005891016200294634,0.0,0.0,0.0
2020-01-13,3431984,122208518,33.85,36.2,33.85,36.1,2.35,2200,34.25,0.0,0.0,0.0,34.64085489802781,34.67051454064402,-0.02965964261620968,-0.08370469834466682,0.054045055728457136,0.05401459854014603,0.0,0.0,0.0
2020-01-14,1456880,52151686,36.15,36.2,35.55,35.65,-0.45,900,34.56,0.0,0.0,0.0,34.84049971767339,34.815695788303195,0.0248039293701936,-0.05863866702845608,0.08344259639864968,0.03153935185185174,0.0,0.0,0.0
2020-01-15,2397355,86640344,35.8,36.65,35.55,35.6,-0.05,1417,34.980000000000004,0.0,0.0,0.0,34.98442472599875,34.92392213612925,0.06050258986950041,-0.031944109342842385,0.0924466992123428,0.01772441395082897,0.0,0.0,0.0
