,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-08-03,1278860,13843770,10.8,10.95,10.75,10.8,-0.05,428
1,2020-08-04,1846801,20341626,10.9,11.15,10.9,10.95,0.15,562
2,2020-08-05,1989163,22213715,11.0,11.25,11.0,11.15,0.2,677
3,2020-08-06,2443402,27288490,11.3,11.3,11.0,11.05,-0.1,761
4,2020-08-07,975484,10826644,11.1,11.2,11.0,11.15,0.1,431
5,2020-08-10,2675077,30104608,11.25,11.4,11.15,11.25,0.1,794
6,2020-08-11,1801213,20045612,11.3,11.3,11.05,11.15,-0.1,611
7,2020-08-12,4813114,55155868,11.15,12.0,10.85,12.0,0.85,1399
8,2020-08-13,11577041,137440066,12.15,12.15,11.5,11.5,-0.5,3511
9,2020-08-14,3739731,43790847,11.5,11.9,11.45,11.7,0.2,1256
10,2020-08-17,2612627,30734373,11.7,11.9,11.6,11.75,0.05,792
11,2020-08-18,2416108,28305507,11.8,11.85,11.6,11.75,0.0,724
12,2020-08-19,2054435,23896501,11.75,11.85,11.5,11.5,-0.25,710
13,2020-08-20,3727436,40766553,11.45,11.45,10.5,10.8,-0.7,1295
14,2020-08-21,1907056,21193922,11.1,11.35,10.85,11.25,0.45,850
15,2020-08-24,1552202,17560759,11.3,11.45,11.2,11.3,0.05,463
16,2020-08-25,4959564,58288136,11.4,11.95,11.4,11.75,0.45,1552
17,2020-08-26,6302556,75362330,11.75,12.1,11.7,11.75,0.0,1747
18,2020-08-27,2349887,27553346,11.85,11.95,11.55,11.55,-0.2,665
19,2020-08-28,1241293,14493637,11.55,11.75,11.55,11.75,0.2,452
20,2020-08-31,1444100,16914749,11.9,11.9,11.6,11.6,-0.15,552
