,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-09-01,1824853,21272174,11.65,11.85,11.45,11.75,0.15,644
1,2020-09-02,3102404,36593103,11.8,12.0,11.55,11.65,-0.1,1053
2,2020-09-03,2532376,29728243,11.7,11.9,11.6,11.75,0.1,809
3,2020-09-04,2141903,24929402,11.55,11.8,11.45,11.75,0.0,747
4,2020-09-07,9924709,120349374,11.85,12.4,11.8,12.1,0.35,3091
5,2020-09-08,4887730,58323062,12.2,12.3,11.7,11.75,-0.35,1555
6,2020-09-09,2055487,23921667,11.7,11.75,11.5,11.7,-0.05,628
7,2020-09-10,3729002,43542168,11.8,11.85,11.4,11.55,-0.15,954
8,2020-09-11,2802302,31734125,11.6,11.6,11.15,11.25,-0.3,891
9,2020-09-14,1178673,13369933,11.3,11.45,11.2,11.4,0.15,368
10,2020-09-15,2297001,26875761,11.55,11.85,11.5,11.65,0.25,822
11,2020-09-16,1782151,20691585,11.75,11.8,11.5,11.5,-0.15,526
12,2020-09-17,1375300,16024876,11.6,11.75,11.5,11.65,0.15,486
13,2020-09-18,2272098,26499579,11.85,11.85,11.55,11.65,0.0,622
14,2020-09-21,3073007,35620777,11.75,11.8,11.4,11.4,-0.25,796
15,2020-09-22,1484023,16674760,11.4,11.45,11.1,11.25,-0.15,559
16,2020-09-23,2440041,27027088,11.35,11.4,10.95,11.0,-0.25,876
17,2020-09-24,4169322,44182987,10.95,10.95,10.4,10.5,-0.5,1182
18,2020-09-25,2965124,30498292,10.65,10.65,10.05,10.35,-0.15,828
19,2020-09-28,989359,10358815,10.45,10.6,10.2,10.55,0.2,391
20,2020-09-29,893302,9359689,10.75,10.75,10.35,10.4,-0.15,334
21,2020-09-30,2283282,24019332,10.45,10.65,10.35,10.6,0.2,482
