,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-04-01,3569952,57266666,16.2,16.2,15.95,16.1,0.05,1525
1,2021-04-06,15688866,261237360,16.2,17.0,16.1,16.8,0.7,4930
2,2021-04-07,55116850,996017395,17.2,18.45,17.0,18.45,1.65,15738
3,2021-04-08,48752370,915570700,19.05,19.35,18.3,18.9,0.45,18012
4,2021-04-09,16395218,299180716,18.9,18.95,18.0,18.2,-0.7,6749
5,2021-04-12,11233580,208831383,18.7,18.85,18.3,18.45,0.25,4673
6,2021-04-13,14119966,261573339,18.75,19.0,17.8,18.15,-0.3,5592
7,2021-04-14,11917451,208878363,18.3,18.4,16.85,17.6,-0.55,4798
8,2021-04-15,5554731,99553534,17.85,18.15,17.55,18.05,0.45,2272
9,2021-04-16,8961898,164863485,18.2,18.65,18.05,18.65,0.6,3006
10,2021-04-19,18195856,346759665,19.35,19.4,18.8,18.85,0.2,6889
11,2021-04-20,10853219,205503980,18.8,19.2,18.45,19.05,0.2,3947
12,2021-04-21,12327787,236103797,19.05,19.5,18.85,19.0,-0.05,4828
13,2021-04-22,14428620,268862614,19.35,19.5,17.8,18.1,-0.9,5513
14,2021-04-23,12697865,237333143,18.2,19.1,17.95,18.95,0.85,4215
15,2021-04-26,19260041,375963338,19.1,19.9,19.1,19.5,0.55,7501
16,2021-04-27,8876970,169648054,19.5,19.6,18.9,19.05,-0.45,3768
17,2021-04-28,11640013,223671696,19.1,19.6,18.7,19.6,0.55,4134
18,2021-04-29,13544119,258850671,19.95,19.95,18.7,18.85,-0.75,5268
