,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-11-02,1137593,12012712,10.75,10.8,10.45,10.65,0.0,432
1,2020-11-03,998444,10797635,10.7,10.95,10.7,10.8,0.15,378
2,2020-11-04,1064685,11498594,10.8,10.95,10.65,10.8,0.0,379
3,2020-11-05,832078,8922647,10.75,10.8,10.7,10.75,-0.05,317
4,2020-11-06,1203432,12941343,10.85,10.85,10.65,10.7,-0.05,438
5,2020-11-09,5171501,57940427,10.85,11.4,10.85,11.2,0.5,1608
6,2020-11-10,2149158,24106860,11.35,11.4,11.1,11.15,-0.05,734
7,2020-11-11,1144319,12852494,11.3,11.35,11.15,11.25,0.1,446
8,2020-11-12,2189214,24469123,11.25,11.4,11.05,11.15,-0.1,464
9,2020-11-13,1541282,17330255,11.15,11.35,11.15,11.25,0.1,409
10,2020-11-16,2344533,26699761,11.3,11.55,11.25,11.3,0.05,727
11,2020-11-17,2735765,31208001,11.55,11.6,11.3,11.3,0.0,855
12,2020-11-18,3019717,34579854,11.3,11.6,11.3,11.35,0.05,878
13,2020-11-19,2676473,30700970,11.4,11.55,11.35,11.55,0.2,758
14,2020-11-20,32195663,385162827,11.75,12.3,11.65,12.05,0.5,7297
15,2020-11-23,8807896,104789517,12.1,12.1,11.8,11.9,-0.15,2541
16,2020-11-24,27406251,336990744,12.0,12.6,11.9,12.1,0.2,5765
17,2020-11-25,10479373,129115561,12.35,12.55,12.1,12.15,0.05,3139
18,2020-11-26,3426618,41592851,12.15,12.25,12.05,12.15,0.0,1102
19,2020-11-27,9155434,113626279,12.15,12.55,12.15,12.55,0.4,2349
20,2020-11-30,14248401,181074887,12.8,12.9,12.55,12.65,0.1,4077
