,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,32113773,969236880,30.05,30.6,29.8,30.5,0.05,15309
2021-09-02,2021-09-02,32221717,953673011,30.5,30.75,28.65,28.95,-1.55,15495
2021-09-03,2021-09-03,51047587,1545396366,29.2,31.0,29.05,30.65,1.7,23306
2021-09-06,2021-09-06,40392929,1211088807,30.65,31.0,29.2,29.9,-0.75,19386
2021-09-07,2021-09-07,27764674,798356135,29.35,29.9,28.0,28.5,-1.4,12844
2021-09-08,2021-09-08,25995567,744040790,28.15,29.3,27.7,28.3,-0.2,12277
2021-09-09,2021-09-09,41636538,1238066038,28.5,30.45,28.2,30.1,1.8,19797
2021-09-10,2021-09-10,27388674,815081255,29.95,30.4,29.35,29.85,-0.25,12865
2021-09-13,2021-09-13,17878221,523528128,29.8,30.15,28.85,28.9,-0.95,9240
2021-09-14,2021-09-14,18541498,540583487,28.9,29.7,28.4,29.05,0.15,8730
2021-09-15,2021-09-15,16853124,479334468,28.75,29.0,28.2,28.3,-0.75,7474
2021-09-16,2021-09-16,25052334,733610247,28.65,29.6,28.5,29.55,1.25,10629
2021-09-17,2021-09-17,21008863,603947507,29.15,29.25,28.5,28.75,-0.8,9656
