Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
2020-01-02,3976922,42009222,10.5,10.7,10.35,10.55,0.15,1024,0.0,0.0,0.0,0.0,10.55,10.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,3089566,32000133,10.55,10.65,10.15,10.35,-0.2,996,0.0,0.0,0.0,0.0,10.441666666666666,10.446153846153846,-0.004487179487179915,-0.0024928774928777305,-0.001994301994302185,0.0,0.0,0.0,0.0
2020-01-06,1873144,19160204,10.2,10.35,10.15,10.15,-0.2,562,0.0,0.0,0.0,0.0,10.32782909930716,10.339748644652538,-0.011919545345378424,-0.0063562659570173576,-0.005563279388361066,0.0,0.0,0.0,0.0
2020-01-07,2918030,29338231,10.2,10.25,9.92,9.96,-0.19,891,0.0,0.0,0.0,0.0,10.211719827586208,10.23358751846381,-0.02186769087760254,-0.011610813694342961,-0.01025687718325958,0.0,0.0,0.0,0.0
2020-01-08,2493620,25068114,10.0,10.2,9.93,9.96,0.0,801,10.193999999999999,0.0,0.0,0.0,10.143328450071824,10.17014144449327,-0.026812994421446135,-0.016133118765470748,-0.010679875655975387,-0.022954679223072223,0.0,0.0,0.0
2020-01-09,3179410,32543820,10.2,10.4,10.1,10.25,0.29,1026,10.134,0.0,0.0,0.0,10.169255248673759,10.186136476232278,-0.016881227558519285,-0.01633589784243117,-0.0005453297160881165,0.011446615354252976,0.0,0.0,0.0
2020-01-10,1556038,15719731,10.15,10.25,10.05,10.05,-0.2,428,10.074000000000002,0.0,0.0,0.0,10.142643857174487,10.161925309647152,-0.019281452472664995,-0.017081339139096326,-0.0022001133335686693,-0.0023823704586064033,0.0,0.0,0.0
2020-01-13,8901182,92557654,10.1,10.6,10.1,10.4,0.35,1599,10.123999999999999,0.0,0.0,0.0,10.196350117524625,10.20028504135523,-0.00393492383060412,-0.013922008322070977,0.009987084491466857,0.027261951797708576,0.0,0.0,0.0
2020-01-14,2169685,22413161,10.4,10.5,10.25,10.3,-0.1,640,10.192,0.0,0.0,0.0,10.216855753485836,10.215064987262592,0.0017907662232445887,-0.010292279450626596,0.012083045673871185,0.010596546310832077,0.0,0.0,0.0
2020-01-15,4306106,45339970,10.3,10.7,10.25,10.7,0.4,1291,10.34,0.0,0.0,0.0,10.308411400428964,10.281981299299227,0.026430101129736983,-0.002064334469357981,0.028494435599094963,0.03481624758220497,0.0,0.0,0.0
2020-01-16,26247407,298575172,10.9,11.75,10.85,11.75,1.05,6012,10.64,0.0,0.0,0.0,10.572187354994234,10.47238378984911,0.099803565145125,0.020223779899624348,0.07957978524550066,0.10432330827067664,0.0,0.0,0.0
2020-01-17,22377920,260083983,12.0,12.0,11.4,11.4,-0.35,5505,10.91,0.0,0.0,0.0,10.719369725683594,10.58635605716891,0.13301366851468366,0.04444631774885316,0.0885673507658305,0.044912923923006436,0.0,0.0,0.0
2020-01-20,7918872,91451668,11.5,11.75,11.4,11.5,0.1,2160,11.13,0.0,0.0,0.0,10.854916797045476,10.693389280274362,0.16152751677111432,0.06922476721883039,0.09230274955228393,0.03324348607367468,0.0,0.0,0.0
2020-01-30,9391247,102871331,10.9,11.2,10.8,10.9,-0.6,1993,11.25,0.0,0.0,0.0,10.862593027082747,10.716594122925487,0.1459989041572598,0.08528597394874236,0.06071293020851744,-0.03111111111111108,0.0,0.0,0.0
2020-01-31,4262347,46750931,11.0,11.2,10.7,10.9,0.0,1172,11.290000000000001,0.0,0.0,0.0,10.868859335431415,10.736434146219198,0.13242518921221702,0.09505762645929121,0.03736756275292581,-0.03454384410983176,0.0,0.0,0.0
2020-02-03,3753524,38440839,10.6,10.6,10.0,10.2,-0.7,1320,10.98,0.0,0.0,0.0,10.758325056593225,10.680318727823348,0.07800632876987734,0.0915485965090565,-0.013542267739179159,-0.07103825136612033,0.0,0.0,0.0
2020-02-04,2089020,21586353,10.25,10.5,10.25,10.4,0.2,746,10.78,0.0,0.0,0.0,10.699777148715873,10.6518639289625,0.04791321975337226,0.08262047779740508,-0.034707258044032824,-0.0352504638218923,0.0,0.0,0.0
2020-02-05,2067021,21357511,10.5,10.55,10.15,10.2,-0.2,732,10.52,0.0,0.0,0.0,10.618889167042994,10.60722056944019,0.011668597602803032,0.0681697811503449,-0.05650118354754187,-0.03041825095057037,0.0,0.0,0.0
