,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-05-04,1552205,15308457,9.9,9.94,9.81,9.88,-0.11,725
1,2020-05-05,2012586,20026991,10.0,10.1,9.85,9.85,-0.03,728
2,2020-05-06,4561100,45727849,9.91,10.2,9.75,9.9,0.05,1205
3,2020-05-07,2883662,29256730,10.05,10.25,10.0,10.15,0.25,995
4,2020-05-08,3649228,36992967,10.25,10.3,9.97,9.97,-0.18,1146
5,2020-05-11,1598002,15995160,10.1,10.1,9.97,9.98,0.01,544
6,2020-05-12,2068427,20344441,10.0,10.0,9.68,9.85,-0.13,756
7,2020-05-13,982100,9687774,9.8,9.94,9.8,9.89,0.04,349
8,2020-05-14,2172221,21050327,9.8,9.9,9.51,9.52,-0.37,772
9,2020-05-15,1892341,17785032,9.65,9.75,9.25,9.41,-0.11,722
10,2020-05-18,1123004,10493166,9.4,9.5,9.22,9.23,-0.18,415
11,2020-05-19,847958,7912796,9.34,9.44,9.26,9.36,0.13,345
12,2020-05-20,914888,8631221,9.4,9.5,9.37,9.45,0.09,392
13,2020-05-21,903066,8665720,9.51,9.66,9.51,9.6,0.15,389
14,2020-05-22,1076218,10211962,9.6,9.64,9.36,9.37,-0.23,443
15,2020-05-25,1578383,14679378,9.4,9.41,9.21,9.31,-0.06,501
16,2020-05-26,947785,8873663,9.33,9.47,9.3,9.32,0.01,390
17,2020-05-27,935599,8782038,9.34,9.45,9.32,9.45,0.13,362
18,2020-05-28,1536273,14517182,9.5,9.57,9.33,9.33,-0.12,617
19,2020-05-29,1664919,15616371,9.34,9.48,9.28,9.34,0.01,414
