,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-05-03,28843652,689311125,25.1,25.1,23.25,23.3,-2.0,11520
1,2021-05-04,33460289,748657502,23.3,24.1,21.0,22.5,-0.8,12487
2,2021-05-05,17135318,387715566,23.0,23.2,22.0,22.0,-0.5,6694
3,2021-05-06,12893676,287379758,22.25,22.75,21.6,22.15,0.15,5004
4,2021-05-07,20374308,467742411,22.2,23.35,22.2,23.25,1.1,7982
5,2021-05-10,17917252,401352850,23.0,23.0,22.1,22.25,-1.0,6738
6,2021-05-11,19907673,417748638,21.15,21.65,20.2,20.8,-1.45,7599
7,2021-05-12,29273264,564833468,20.65,20.65,18.75,18.9,-1.9,10178
8,2021-05-13,18249773,341414224,17.5,19.65,17.4,19.0,0.1,6686
9,2021-05-14,15891410,307425982,19.8,20.25,18.55,18.7,-0.3,6197
10,2021-05-17,13876982,242380876,16.95,18.55,16.85,17.05,-1.65,5247
11,2021-05-18,15155237,279576055,17.7,18.75,17.6,18.75,1.7,4878
12,2021-05-19,15207922,292200341,19.1,19.75,18.6,19.55,0.8,6022
13,2021-05-20,9492436,181452979,19.4,19.7,18.75,18.9,-0.65,3670
14,2021-05-21,7240235,138431707,19.4,19.55,18.85,19.1,0.2,2841
15,2021-05-24,9897406,190691012,19.0,19.7,18.65,19.7,0.6,3477
16,2021-05-25,60820398,1290007340,20.25,21.65,20.2,21.5,1.8,17773
17,2021-05-26,26838649,562217070,21.1,21.75,20.6,20.75,-0.75,9611
18,2021-05-27,7237889,149209965,20.45,20.95,20.3,20.8,0.05,3206
19,2021-05-28,16260900,344893679,21.35,21.45,20.95,21.15,0.35,6021
20,2021-05-31,18329418,391876204,21.4,21.75,21.05,21.2,0.05,6929
