Unnamed: 0,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
20,2020-12-29,19000049,338857695,18.25,18.45,17.5,17.6,-0.55,6455
21,2020-12-30,9035219,159009025,17.7,17.9,17.3,17.5,-0.1,3163
22,2020-12-31,16497093,282189326,17.65,17.7,16.75,17.0,-0.5,5409
0,2021-01-04,15768607,260558125,17.0,17.0,16.3,16.7,-0.3,5982
1,2021-01-05,10993373,186140115,16.9,17.2,16.7,17.0,0.3,4176
2,2021-01-06,14916501,249053409,17.3,17.3,16.15,16.4,-0.6,5034
3,2021-01-07,6580806,108371607,16.55,16.7,16.15,16.5,0.1,2533
4,2021-01-08,11867666,197901258,16.6,16.95,16.4,16.6,0.1,4191
5,2021-01-11,14588525,247741759,16.4,17.35,16.3,17.2,0.6,5288
6,2021-01-12,20380944,344915194,17.25,17.6,16.4,16.45,-0.75,6654
7,2021-01-13,10125720,171059388,16.8,17.2,16.6,16.8,0.35,3501
8,2021-01-14,6038593,101861875,17.0,17.1,16.7,16.85,0.05,2149
9,2021-01-15,12609829,210146392,17.2,17.3,16.2,16.3,-0.55,4109
10,2021-01-18,11790695,190822078,16.3,16.8,15.2,16.75,0.45,3925
11,2021-01-19,76426605,1381585065,17.0,18.4,16.9,18.4,1.65,18916
12,2021-01-20,84366707,1484150001,18.5,18.85,16.6,16.6,-1.8,25761
13,2021-01-21,37195794,635704624,16.55,17.7,16.35,16.75,0.15,11380
14,2021-01-22,33292334,575785231,16.75,17.75,16.75,17.3,0.55,10579
15,2021-01-25,14734195,251188926,17.1,17.5,16.8,16.95,-0.35,5353
16,2021-01-26,10325682,171212973,16.8,17.0,16.3,16.45,-0.5,4127
17,2021-01-27,8483857,141165176,16.6,16.95,16.4,16.5,0.05,2988
18,2021-01-28,8486520,135927402,15.85,16.25,15.65,16.05,-0.45,3192
19,2021-01-29,8775648,140075118,16.25,16.4,15.5,15.5,-0.55,3209
0,2021-02-01,11162858,175561431,15.7,16.1,15.25,15.9,0.4,3853
1,2021-02-02,15541421,252908515,16.25,16.45,16.0,16.2,0.3,3588
2,2021-02-03,6834590,109094913,16.2,16.3,15.75,15.8,-0.4,2776
3,2021-02-04,4798788,75633918,15.8,16.05,15.55,15.7,-0.1,1856
4,2021-02-05,5516262,86170909,15.8,15.9,15.5,15.5,-0.2,2315
5,2021-02-17,19104251,315997550,16.25,16.95,16.1,16.7,1.2,6373
6,2021-02-18,11910378,199391244,16.65,17.05,16.3,16.85,0.15,4415
7,2021-02-19,7962871,134451673,16.8,17.15,16.6,17.0,0.15,3035
8,2021-02-22,12364332,211258593,17.15,17.45,16.9,17.0,0.0,4203
9,2021-02-23,11017591,186751390,16.85,17.2,16.55,17.2,0.2,3655
10,2021-02-24,13259942,226740701,17.2,17.55,16.7,16.8,-0.4,4903
11,2021-02-25,7837210,134037535,17.15,17.3,16.95,17.0,0.2,2844
12,2021-02-26,9970374,170403127,16.85,17.25,16.6,17.15,0.15,3601
0,2021-03-02,22240272,389471400,17.5,18.0,17.0,17.0,-0.15,8432
1,2021-03-03,11577734,195028643,16.95,17.25,16.45,17.1,0.1,3735
2,2021-03-04,8430184,140809119,17.0,17.1,16.45,16.55,-0.55,3381
3,2021-03-05,7944324,128584531,16.15,16.35,16.05,16.15,-0.4,2940
4,2021-03-08,5881087,95202781,16.3,16.45,16.0,16.0,-0.15,2372
5,2021-03-09,7355217,116230523,15.95,16.1,15.6,15.85,-0.15,2910
6,2021-03-10,4447531,71182982,16.0,16.15,15.9,16.0,0.15,1753
7,2021-03-11,9436142,155084579,16.0,16.7,16.0,16.6,0.6,3195
8,2021-03-12,7715729,129038338,16.7,16.95,16.5,16.6,0.0,2631
9,2021-03-15,5197567,86865901,16.55,16.9,16.5,16.65,0.05,1808
10,2021-03-16,7893507,133147210,16.9,17.0,16.7,16.85,0.2,2656
11,2021-03-17,10651264,181885198,17.0,17.3,16.85,16.9,0.05,4040
12,2021-03-18,68832737,1248937627,18.0,18.55,17.4,17.55,0.65,18728
13,2021-03-19,38876092,705586637,17.25,18.7,17.15,18.5,0.95,13761
14,2021-03-22,55149761,1040573378,18.65,19.3,18.2,18.9,0.4,19204
15,2021-03-23,46411254,864750946,18.7,19.25,18.0,18.45,-0.45,12776
16,2021-03-24,10084486,184898001,18.2,18.65,18.2,18.3,-0.15,3937
17,2021-03-25,14259967,261341969,18.3,18.5,18.15,18.2,-0.1,4215
18,2021-03-26,12959750,239918356,18.3,18.8,18.3,18.35,0.15,4641
19,2021-03-29,11274669,208024074,18.45,18.65,18.3,18.35,0.0,4015
20,2021-03-30,14391516,267437649,18.45,18.8,18.35,18.65,0.3,4456
21,2021-03-31,12648521,236355433,18.65,18.85,18.5,18.65,0.0,4497
0,2021-04-01,10578082,197829927,18.8,18.95,18.5,18.55,-0.1,3597
1,2021-04-06,25852888,491370776,18.85,19.2,18.75,19.1,0.55,7846
2,2021-04-07,24269898,470418418,19.5,19.75,19.05,19.25,0.15,8401
3,2021-04-08,31068095,615268123,19.35,20.3,19.1,19.95,0.7,11272
4,2021-04-09,24772187,499775876,20.3,20.55,19.9,20.05,0.1,8353
5,2021-04-12,31533436,654358818,20.6,21.3,20.3,20.6,0.55,10150
6,2021-04-13,50757944,1079586424,20.6,22.2,20.3,20.3,-0.3,17549
7,2021-04-14,32519933,643811172,20.65,20.85,18.8,19.8,-0.5,11613
8,2021-04-15,16178304,323931860,19.95,20.3,19.6,20.1,0.3,5022
9,2021-04-16,22523841,460450115,20.2,20.95,20.1,20.55,0.45,7092
10,2021-04-19,29380775,612396124,20.55,21.2,20.45,21.0,0.45,7771
11,2021-04-20,25386982,541000105,20.9,21.75,20.65,21.2,0.2,7977
12,2021-04-21,16876900,355967141,21.1,21.5,20.85,20.9,-0.3,6331
13,2021-04-22,31442745,666937484,21.35,21.8,20.2,20.5,-0.4,10662
14,2021-04-23,82094609,1809114049,20.85,22.55,20.65,22.55,2.05,24298
15,2021-04-26,51448680,1268651896,24.4,24.8,24.05,24.8,2.25,10861
16,2021-04-27,105836477,2728019534,25.5,26.95,25.0,26.0,1.2,40474
17,2021-04-28,56903660,1496378166,25.65,27.1,25.2,26.7,0.7,22415
18,2021-04-29,41492972,1070684668,26.9,27.1,25.0,25.3,-1.4,17176
0,2021-05-03,28843652,689311125,25.1,25.1,23.25,23.3,-2.0,11520
1,2021-05-04,33460289,748657502,23.3,24.1,21.0,22.5,-0.8,12487
2,2021-05-05,17135318,387715566,23.0,23.2,22.0,22.0,-0.5,6694
3,2021-05-06,12893676,287379758,22.25,22.75,21.6,22.15,0.15,5004
4,2021-05-07,20374308,467742411,22.2,23.35,22.2,23.25,1.1,7982
5,2021-05-10,17917252,401352850,23.0,23.0,22.1,22.25,-1.0,6738
6,2021-05-11,19907673,417748638,21.15,21.65,20.2,20.8,-1.45,7599
7,2021-05-12,29273264,564833468,20.65,20.65,18.75,18.9,-1.9,10178
8,2021-05-13,18249773,341414224,17.5,19.65,17.4,19.0,0.1,6686
9,2021-05-14,15891410,307425982,19.8,20.25,18.55,18.7,-0.3,6197
10,2021-05-17,13876982,242380876,16.95,18.55,16.85,17.05,-1.65,5247
11,2021-05-18,15155237,279576055,17.7,18.75,17.6,18.75,1.7,4878
12,2021-05-19,15207922,292200341,19.1,19.75,18.6,19.55,0.8,6022
13,2021-05-20,9492436,181452979,19.4,19.7,18.75,18.9,-0.65,3670
14,2021-05-21,7240235,138431707,19.4,19.55,18.85,19.1,0.2,2841
15,2021-05-24,9897406,190691012,19.0,19.7,18.65,19.7,0.6,3477
16,2021-05-25,60820398,1290007340,20.25,21.65,20.2,21.5,1.8,17773
17,2021-05-26,26838649,562217070,21.1,21.75,20.6,20.75,-0.75,9611
18,2021-05-27,7237889,149209965,20.45,20.95,20.3,20.8,0.05,3206
19,2021-05-28,16260900,344893679,21.35,21.45,20.95,21.15,0.35,6021
20,2021-05-31,18329418,391876204,21.4,21.75,21.05,21.2,0.05,6929
0,2021-06-01,13929638,300090004,21.4,21.75,21.35,21.45,0.25,4908
1,2021-06-02,27519323,598116333,21.75,22.2,21.3,21.5,0.05,9439
2,2021-06-03,19344180,421173399,21.65,22.1,21.35,21.9,0.4,6678
3,2021-06-04,11740570,250482518,21.55,21.7,21.05,21.1,-0.8,5015
