,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,9152788,819789124,88.1,90.8,88.1,89.3,0.3,5904
2021-09-02,2021-09-02,9488265,849712297,90.0,91.0,88.1,88.2,-1.1,6562
2021-09-03,2021-09-03,14250231,1284114427,89.8,91.3,88.5,89.9,1.7,9317
2021-09-06,2021-09-06,12022635,1087513622,90.1,92.0,88.9,89.1,-0.8,8198
2021-09-07,2021-09-07,14274337,1215348251,89.5,90.2,82.3,84.0,-5.1,9702
2021-09-08,2021-09-08,9655552,814630407,85.4,85.8,83.1,83.2,-0.8,6041
2021-09-09,2021-09-09,7446685,622927360,83.4,84.8,82.8,83.7,0.5,4989
2021-09-10,2021-09-10,7350887,625853248,83.3,86.7,83.3,85.9,2.2,4979
2021-09-13,2021-09-13,12021022,1004916492,86.5,86.9,81.5,81.9,-4.0,7870
2021-09-14,2021-09-14,10089989,826317497,82.6,83.3,80.1,82.5,0.6,6456
2021-09-15,2021-09-15,10911581,870086253,81.9,82.4,78.8,79.2,-3.3,6891
2021-09-16,2021-09-16,5545117,447833044,79.8,81.5,79.6,80.9,1.7,3964
2021-09-17,2021-09-17,11369481,931672093,80.6,83.4,79.6,82.3,1.4,4574
