,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-06-01,35978329,3118810005,85.8,89.7,84.4,84.4,-0.1,20731
1,2021-06-02,16706236,1387273557,84.6,85.8,80.8,81.8,-2.6,10299
2,2021-06-03,20958819,1772871212,85.0,86.0,83.2,84.2,2.4,11837
3,2021-06-04,7874306,656629086,83.6,84.8,82.6,83.0,-1.2,5100
4,2021-06-07,22640772,1920650313,83.0,87.2,79.1,87.2,4.2,13802
5,2021-06-08,38463874,3331990176,86.3,88.9,84.2,84.2,-3.0,22354
6,2021-06-09,25768912,2212881722,85.0,87.7,84.1,85.7,1.5,14944
7,2021-06-10,17681755,1525165057,86.9,87.5,84.9,85.5,-0.2,10525
8,2021-06-11,14821297,1273466818,87.7,87.7,84.5,84.5,-1.0,9015
9,2021-06-15,31760104,2789399878,86.0,90.0,84.5,90.0,5.5,19465
10,2021-06-16,22275244,1960768921,89.9,89.9,86.5,87.5,-2.5,14415
11,2021-06-17,13183837,1164825037,87.3,89.6,87.0,89.6,2.1,8276
12,2021-06-18,18660176,1661278999,90.8,91.0,87.5,87.5,-2.1,12087
13,2021-06-21,20823783,1754399710,85.9,87.0,82.1,82.4,-5.1,13704
14,2021-06-22,10563644,879138552,83.8,84.7,81.7,82.1,-0.3,6192
15,2021-06-23,8473239,713286127,83.0,85.5,82.5,84.3,2.2,5588
16,2021-06-24,8110502,682106823,85.0,85.2,83.2,83.8,-0.5,4985
17,2021-06-25,6981801,586622781,84.5,85.4,83.1,83.2,-0.6,4317
18,2021-06-28,6610830,554923920,83.5,84.9,82.5,84.8,1.6,4309
19,2021-06-29,7188792,604116318,85.8,85.9,83.0,83.0,-1.8,4670
20,2021-06-30,5858084,493080890,84.0,85.4,83.2,83.6,0.6,3731
