,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-12-01,10512967,1057848484,99.6,102.5,99.1,102.5,1.5,6657
1,2021-12-02,11554754,1166097823,101.5,103.5,99.6,99.6,-2.9,6876
2,2021-12-03,54479657,5834689359,102.5,109.5,102.0,109.5,9.9,29819
3,2021-12-06,52105147,5721946319,109.5,111.0,107.5,109.5,0.0,24597
4,2021-12-07,75100051,8452374242,112.0,117.0,106.0,107.0,-2.5,47303
5,2021-12-08,35586298,3951314867,111.0,114.0,108.5,112.0,5.0,19508
6,2021-12-09,20765287,2271620780,113.0,113.0,107.5,107.5,-4.5,15113
7,2021-12-10,17635171,1887862746,106.0,109.0,105.0,107.0,-0.5,9922
8,2021-12-13,27557205,2829509091,107.5,108.5,99.9,99.9,-7.1,18465
9,2021-12-14,17357538,1686671176,99.9,99.9,95.4,96.0,-3.9,11408
10,2021-12-15,8725152,846593991,96.1,97.8,96.0,97.7,1.7,5721
11,2021-12-16,13079522,1303601801,99.0,101.5,98.0,99.3,1.6,8465
12,2021-12-17,6268920,610443820,97.8,99.0,96.5,96.5,-2.8,4499
13,2021-12-20,4491929,435685817,96.5,98.4,95.5,97.0,0.5,3317
14,2021-12-21,5565712,541686628,97.7,98.7,95.4,98.6,1.6,3846
15,2021-12-22,9350918,939144295,99.6,102.0,99.0,99.9,1.3,6166
16,2021-12-23,9990145,1014321781,101.5,103.0,100.0,100.0,0.1,6001
17,2021-12-24,4824349,482800086,101.0,101.5,99.0,99.0,-1.0,3497
18,2021-12-27,15888764,1641586014,100.5,105.0,99.7,103.5,4.5,9223
19,2021-12-28,8890163,917947540,104.0,105.0,102.0,104.0,0.5,6330
20,2021-12-29,6533767,676875047,104.0,104.5,102.0,104.0,0.0,3843
21,2021-12-30,58901348,6450228014,105.5,113.5,105.5,108.0,4.0,33562
