,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-10-05,1675567,47689150,28.2,28.8,28.2,28.35,0.25,797
1,2020-10-06,1444745,41219696,28.6,28.8,28.2,28.4,0.05,727
2,2020-10-07,1379166,39146155,28.25,28.6,28.15,28.45,0.05,563
3,2020-10-08,4140575,119939468,28.8,29.35,28.65,28.8,0.35,1944
4,2020-10-12,1982680,57461562,29.3,29.3,28.7,28.85,0.05,1020
5,2020-10-13,5308980,155913609,28.85,29.8,28.6,29.65,0.8,2320
6,2020-10-14,3770949,111409037,29.5,29.75,29.3,29.6,-0.05,1757
7,2020-10-15,2648404,78281865,29.85,29.85,29.35,29.5,-0.1,1153
8,2020-10-16,2110143,61802031,29.5,29.65,28.85,28.95,-0.55,1031
9,2020-10-19,5255330,156101780,29.5,30.1,29.25,29.3,0.35,2730
10,2020-10-20,2749089,81529688,29.25,29.85,29.1,29.7,0.4,1210
11,2020-10-21,4603726,137981804,30.15,30.3,29.6,29.7,0.0,2116
12,2020-10-22,1682045,49915134,29.8,29.95,29.45,29.7,0.0,750
13,2020-10-23,2140708,63929961,30.05,30.1,29.65,29.75,0.05,940
14,2020-10-26,1302625,38455760,29.75,29.9,29.35,29.45,-0.3,610
15,2020-10-27,1169168,34111253,29.2,29.4,29.05,29.2,-0.25,587
16,2020-10-28,1657560,48002301,29.2,29.35,28.75,28.75,-0.45,762
17,2020-10-29,1561891,44239410,28.2,28.55,28.0,28.35,-0.4,760
18,2020-10-30,1783213,50136982,28.35,28.6,27.8,27.85,-0.5,905
