,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-12-01,19404534,697331580,37.3,37.3,34.6,35.65,-1.25,8603
1,2020-12-02,21937400,812171017,36.3,37.9,36.1,37.35,1.7,9929
2,2020-12-03,15543824,579408967,37.35,38.2,36.5,37.2,-0.15,7463
3,2020-12-04,8778765,324867487,37.3,37.5,36.6,37.0,-0.2,4079
4,2020-12-07,11457791,429131877,37.8,38.1,36.85,37.55,0.55,5313
5,2020-12-08,40633675,1616891235,38.2,41.3,37.65,41.3,3.75,18404
6,2020-12-09,59795594,2612566235,42.2,45.4,41.8,43.65,2.35,29261
7,2020-12-10,49585532,2233256184,43.65,46.3,43.4,45.0,1.35,24841
8,2020-12-11,57681712,2621355309,46.3,47.8,42.9,43.2,-1.8,25845
9,2020-12-14,27136847,1144444941,42.75,44.0,40.05,44.0,0.8,13157
10,2020-12-15,62029283,2717669113,47.0,47.2,40.4,40.65,-3.35,29481
11,2020-12-16,22489010,934738368,41.5,42.3,40.7,41.25,0.6,10745
12,2020-12-17,12281155,502677045,41.65,42.0,40.5,41.0,-0.25,5930
13,2020-12-18,11047512,448769341,41.4,41.5,40.05,40.65,-0.35,5244
14,2020-12-21,11038419,446947578,40.65,41.45,39.35,40.8,0.15,5316
15,2020-12-22,9019614,364772594,41.2,41.5,38.85,39.5,-1.3,4424
16,2020-12-23,6595972,263745691,39.5,40.5,39.2,40.05,0.55,3236
17,2020-12-24,5849485,235883551,40.2,41.1,40.0,40.1,0.05,2866
18,2020-12-25,4871598,196672968,40.15,40.8,40.05,40.35,0.25,2213
19,2020-12-28,22773108,966698850,40.5,43.75,40.45,42.7,2.35,11250
20,2020-12-29,9847177,411281953,42.55,42.6,41.1,41.5,-1.2,5138
21,2020-12-30,4910935,204257516,41.75,42.3,41.05,41.35,-0.15,2503
22,2020-12-31,8018480,327253665,41.6,42.0,40.2,40.35,-1.0,3949
