,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-08-03,4904851,143622462,28.95,29.7,28.9,29.15,0.3,2254
1,2020-08-04,3400787,98867020,29.45,29.65,28.7,28.75,-0.4,1699
2,2020-08-05,2769608,80126964,28.9,29.2,28.65,28.95,0.2,1275
3,2020-08-06,34353519,1073936001,30.0,31.8,29.7,31.4,2.45,12345
4,2020-08-07,13309418,416553266,31.5,31.8,30.65,31.4,0.0,6117
5,2020-08-10,10853935,344350698,31.5,32.15,31.4,31.5,0.1,4596
6,2020-08-11,8954577,270973625,31.1,31.35,29.25,29.55,-1.95,4368
7,2020-08-12,4052436,118615922,29.55,29.65,28.9,29.25,-0.3,2077
8,2020-08-13,3257363,95620811,29.6,29.75,29.0,29.1,-0.15,1553
9,2020-08-14,3750727,110680114,29.35,29.75,29.25,29.6,0.5,1722
10,2020-08-17,5238044,157851103,29.85,30.5,29.7,29.85,0.25,2294
11,2020-08-18,2494864,74192974,29.9,30.35,29.5,29.55,-0.3,1240
12,2020-08-19,5938056,174377053,29.75,29.85,28.65,28.8,-0.75,2711
13,2020-08-20,8005514,217693942,28.6,28.6,26.0,27.25,-1.55,4054
14,2020-08-21,2641003,72944583,27.45,28.05,27.35,27.6,0.35,1397
15,2020-08-24,1804767,49802213,27.7,28.0,27.25,27.55,-0.05,915
16,2020-08-25,1913668,53306200,27.75,28.1,27.65,27.7,0.15,915
17,2020-08-26,11596879,338954308,28.0,29.9,28.0,29.2,1.5,5325
18,2020-08-27,8100380,240812730,29.75,30.3,29.35,29.45,0.25,3679
19,2020-08-28,16298974,494530102,29.45,30.85,29.45,30.45,1.0,5952
20,2020-08-31,7027746,212625880,30.55,31.0,29.75,30.1,-0.35,3033
