,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-01-04,7380416,296772135,40.5,41.2,39.8,40.0,-0.35,3745
1,2021-01-05,8489423,348224365,40.25,41.8,40.15,41.55,1.55,4459
2,2021-01-06,10732637,440017381,41.55,42.25,40.0,40.55,-1.0,5140
3,2021-01-07,11906493,497108103,41.0,42.3,40.75,42.15,1.6,6422
4,2021-01-08,10234136,429524559,43.0,43.1,41.3,41.55,-0.6,5155
5,2021-01-11,5888168,244127075,41.55,42.15,40.65,41.7,0.15,3085
6,2021-01-12,7998889,328843413,42.0,42.3,40.35,40.5,-1.2,4091
7,2021-01-13,8514639,355762593,40.9,42.4,40.6,41.85,1.35,4524
8,2021-01-14,4675710,194533684,41.85,42.15,41.0,41.75,-0.1,2566
9,2021-01-15,18317066,759940151,43.0,43.65,40.2,40.35,-1.4,9285
10,2021-01-18,12032492,493728129,40.3,42.1,38.7,41.8,1.45,6153
11,2021-01-19,13425463,563118753,41.95,42.45,41.0,42.3,0.5,7155
12,2021-01-20,13168760,537822823,42.5,42.7,39.7,40.1,-2.2,6914
13,2021-01-21,5954023,242421201,40.4,41.55,40.05,40.35,0.25,3279
14,2021-01-22,9812219,407163081,40.75,41.95,40.4,41.75,1.4,4778
15,2021-01-25,8261641,341023601,41.7,42.2,40.5,41.35,-0.4,4244
16,2021-01-26,6699819,273562501,41.25,41.75,40.2,40.35,-1.0,3274
17,2021-01-27,8151606,333391933,40.5,41.65,40.05,40.45,0.1,3943
18,2021-01-28,3531320,142261100,40.0,40.85,39.55,40.15,-0.3,2036
19,2021-01-29,6502420,257833775,40.65,40.75,38.7,38.8,-1.35,3377
