,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-03-02,1371609,106984294,77.2,78.5,77.1,78.0,-0.1,878
1,2020-03-03,1222127,97644660,78.7,80.6,78.7,80.0,2.0,919
2,2020-03-04,465450,36900983,79.2,79.5,78.9,79.3,-0.7,311
3,2020-03-05,474510,37939091,79.9,80.9,79.3,79.4,0.1,375
4,2020-03-06,642771,51199693,79.5,80.2,79.3,79.4,0.0,504
5,2020-03-09,1619949,128679227,79.3,80.2,77.8,77.8,-1.6,866
6,2020-03-10,1728378,132656588,76.0,77.6,76.0,76.4,-1.4,1187
7,2020-03-11,931919,71195526,77.0,77.2,76.0,76.0,-0.4,710
8,2020-03-12,2360786,178039747,75.0,76.4,74.6,76.4,0.4,1349
9,2020-03-13,2540856,185948950,72.5,75.0,71.1,75.0,-1.4,1366
10,2020-03-16,1527008,112991484,75.0,75.0,73.0,73.0,-2.0,968
11,2020-03-17,2135835,149149980,68.5,72.4,67.8,67.8,-5.2,1254
12,2020-03-18,1442627,98179903,68.1,68.7,67.8,67.8,0.0,963
13,2020-03-19,1885438,126459429,65.1,69.8,65.1,69.2,1.4,1133
14,2020-03-20,1785634,123508414,68.5,72.5,66.1,66.1,-3.1,921
15,2020-03-23,1293975,85464425,65.2,68.0,64.4,66.3,0.2,746
16,2020-03-24,490698,33383770,67.0,68.6,67.0,68.0,1.7,428
17,2020-03-25,1142149,79448159,69.6,71.3,68.1,68.3,0.3,841
18,2020-03-26,546775,37583959,68.7,69.7,68.0,69.5,1.2,407
19,2020-03-27,859993,59549014,70.6,70.8,68.3,68.3,-1.2,622
20,2020-03-30,751886,50374062,67.0,67.5,66.0,66.9,-1.4,601
21,2020-03-31,897686,59965672,66.6,67.7,66.5,66.5,-0.4,610
