,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-11-02,500010,31866741,63.7,64.2,63.5,63.7,0.0,387
1,2020-11-03,738034,47034562,63.7,64.1,63.5,63.7,0.0,568
2,2020-11-04,860679,54917858,63.7,64.3,63.5,63.8,0.1,574
3,2020-11-05,468138,29789983,64.1,64.1,63.5,63.5,-0.3,392
4,2020-11-06,736187,46905243,63.5,64.0,63.4,63.8,0.3,567
5,2020-11-09,608752,38811675,64.0,64.2,63.5,63.7,-0.1,476
6,2020-11-10,599460,38323514,64.0,64.1,63.6,64.0,0.3,427
7,2020-11-11,578345,36854278,63.6,64.2,63.6,63.7,-0.3,476
8,2020-11-12,637512,40403216,63.7,63.7,63.2,63.3,-0.4,406
9,2020-11-13,419254,26396878,63.3,63.3,62.8,62.9,-0.4,312
10,2020-11-16,632870,40068142,63.1,63.7,63.1,63.7,0.8,557
11,2020-11-17,544764,34721677,63.8,64.0,63.5,63.9,0.2,449
12,2020-11-18,443603,28327244,63.9,64.0,63.7,64.0,0.1,333
13,2020-11-19,1041396,66906238,64.0,64.5,63.8,64.4,0.4,702
14,2020-11-20,2185982,143453193,64.6,66.0,64.6,66.0,1.6,1466
15,2020-11-23,1194922,79176380,66.2,66.7,66.0,66.2,0.2,885
16,2020-11-24,825468,54081980,66.2,66.3,65.1,65.5,-0.7,618
17,2020-11-25,991609,64356883,65.5,65.5,64.5,64.9,-0.6,706
18,2020-11-26,701614,45262306,64.9,64.9,64.2,64.8,-0.1,545
19,2020-11-27,1147181,74175480,64.5,65.5,64.2,65.5,0.7,840
20,2020-11-30,840661,54586769,65.5,65.6,64.6,64.6,-0.9,606
