,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-04-01,1225118,80110081,65.4,65.5,65.2,65.4,0.1,748
1,2021-04-06,3368509,224128214,65.7,67.5,65.7,66.4,1.0,1997
2,2021-04-07,1609243,106665214,66.5,66.7,65.9,66.4,0.0,870
3,2021-04-08,8558859,589473862,66.8,70.9,66.5,69.9,3.5,4812
4,2021-04-09,4529593,317202034,69.9,70.7,69.3,70.2,0.3,2687
5,2021-04-12,4970422,355739112,71.0,73.0,70.7,71.4,1.2,2857
6,2021-04-13,4229437,303072126,72.0,72.4,70.6,71.4,0.0,2164
7,2021-04-14,5116794,369668083,72.1,74.6,70.0,71.0,-0.4,2895
8,2021-04-15,1473838,104686928,71.4,71.6,70.7,71.0,0.0,993
9,2021-04-16,1276665,90899809,71.0,71.8,70.6,71.1,0.1,936
10,2021-04-19,8146356,606804556,72.0,76.3,72.0,75.6,4.5,4547
11,2021-04-20,4207708,322414257,76.9,78.0,75.9,76.6,1.0,2398
12,2021-04-21,8834326,697749071,76.9,80.5,76.1,80.4,3.8,5770
13,2021-04-22,12479427,1015521098,81.8,84.0,76.9,78.8,-1.6,7180
14,2021-04-23,14956303,1229933674,78.6,84.6,77.1,84.3,5.5,8933
15,2021-04-26,19999671,1757501307,85.0,91.9,84.6,86.1,1.8,12265
16,2021-04-27,9393811,774568778,85.9,85.9,80.2,80.6,-5.5,6722
17,2021-04-28,6386240,508840741,80.6,82.2,78.4,78.8,-1.8,4392
18,2021-04-29,6935600,550643024,79.0,81.6,76.8,80.5,1.7,4045
