,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-10-05,564579,35222956,62.8,62.8,62.2,62.4,-0.4,492
1,2020-10-06,637974,39905655,62.5,63.1,62.3,62.8,0.4,513
2,2020-10-07,789752,49169195,62.8,62.8,62.1,62.1,-0.7,570
3,2020-10-08,643225,39911407,62.2,62.5,61.8,62.0,-0.1,511
4,2020-10-12,738224,45781329,62.0,62.3,61.8,62.1,0.1,559
5,2020-10-13,552273,34292324,62.3,62.3,61.9,62.3,0.2,447
6,2020-10-14,730869,46080566,62.5,63.4,62.5,63.0,0.7,501
7,2020-10-15,550638,34653747,63.0,63.1,62.6,62.9,-0.1,324
8,2020-10-16,457226,28679558,62.8,62.9,62.6,62.7,-0.2,353
9,2020-10-19,450177,28196813,62.7,62.9,62.4,62.5,-0.2,342
10,2020-10-20,440788,27497144,62.4,62.8,62.1,62.8,0.3,325
11,2020-10-21,511435,32095278,62.8,63.1,62.3,63.1,0.3,403
12,2020-10-22,1463257,91502136,63.0,63.3,62.3,62.4,-0.7,760
13,2020-10-23,482430,30086314,62.6,62.7,62.2,62.3,-0.1,417
14,2020-10-26,570995,35521088,62.5,62.5,62.1,62.1,-0.2,481
15,2020-10-27,562404,35101569,62.1,62.8,62.1,62.3,0.2,382
16,2020-10-28,1918209,122564630,62.3,64.5,62.3,63.8,1.5,1332
17,2020-10-29,780877,49683392,63.5,64.0,63.2,63.8,0.0,590
18,2020-10-30,907372,57764736,64.0,64.0,63.1,63.7,-0.1,536
