,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-08-02,40397892,1768197481,45.1,45.4,42.6,42.85,-0.55,22205
1,2021-08-03,20324521,878352263,42.95,43.85,42.6,43.4,0.55,10739
2,2021-08-04,27024244,1181692400,43.2,44.5,43.0,43.3,-0.1,14106
3,2021-08-05,15939324,693141258,43.85,44.25,43.05,43.05,-0.25,8562
4,2021-08-06,17106843,732545585,43.4,43.7,42.0,42.15,-0.9,9346
5,2021-08-09,25330617,1041906775,42.1,42.8,40.15,40.3,-1.85,13690
6,2021-08-10,23406754,942794950,41.0,41.2,39.15,40.45,0.15,12095
7,2021-08-11,23671455,927008371,40.35,40.7,38.1,38.2,-2.25,11944
8,2021-08-12,9993986,391779499,38.35,39.75,38.35,39.45,1.25,5366
9,2021-08-13,17446263,678184611,39.7,40.4,37.4,37.4,-2.05,8928
10,2021-08-16,15745554,592582731,37.3,38.35,36.6,37.5,0.1,7565
11,2021-08-17,13307688,484279669,37.7,37.85,35.1,35.15,0.0,6837
12,2021-08-18,16268640,587299912,34.2,37.7,33.9,37.6,2.45,8548
13,2021-08-19,18088536,676393407,37.2,38.3,36.25,36.5,-1.1,10132
14,2021-08-20,13304755,492569230,37.0,37.6,36.35,37.05,0.55,6937
15,2021-08-23,12204455,468744817,37.95,39.2,37.7,38.55,1.5,6636
16,2021-08-24,12892974,490210206,38.6,39.0,37.4,37.5,-1.05,7014
17,2021-08-25,26384582,1021154178,37.85,39.65,37.6,38.3,0.8,13189
18,2021-08-26,13015574,501543168,38.4,39.3,38.0,38.35,0.05,6626
19,2021-08-27,11045916,423200924,38.5,39.0,37.7,37.85,-0.5,5778
20,2021-08-30,7261433,276315306,38.25,38.8,37.6,37.75,-0.1,4269
21,2021-08-31,14100966,544691779,37.8,39.3,37.75,39.3,1.55,7408
