Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
2020-01-02,5896819,81327664,13.6,13.9,13.6,13.75,0.2,1241,0.0,0.0,0.0,0.0,13.75,13.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-01-03,3077951,41407642,13.75,13.8,13.25,13.35,-0.4,1166,0.0,0.0,0.0,0.0,13.533333333333333,13.542307692307691,-0.008974358974358054,-0.004985754985754475,-0.0039886039886035795,0.0,0.0,0.0,0.0
2020-01-06,9224882,123092040,13.15,13.5,13.1,13.3,-0.05,1453,0.0,0.0,0.0,0.0,13.442263279445726,13.455248891079348,-0.01298561163362244,-0.008264384759470854,-0.004721226874151586,0.0,0.0,0.0,0.0
2020-01-07,1470446,19294838,13.25,13.3,13.05,13.1,-0.2,505,0.0,0.0,0.0,0.0,13.334224137931033,13.355936825360754,-0.0217126874297211,-0.012820042845598985,-0.008892644584122115,0.0,0.0,0.0,0.0
2020-01-08,1815580,23490490,13.0,13.05,12.85,12.85,-0.25,628,13.27,0.0,0.0,0.0,13.202662170260936,13.238607988773111,-0.035945818512175265,-0.019699438272352994,-0.01624638023982227,-0.03165033911077618,0.0,0.0,0.0
2020-01-09,812638,10542154,12.95,13.05,12.9,12.95,0.1,342,13.11,0.0,0.0,0.0,13.141251970380143,13.1808021104766,-0.0395501400964573,-0.025080082144356284,-0.014470057952101014,-0.012204424103737616,0.0,0.0,0.0
2020-01-10,1413331,18179427,13.0,13.05,12.8,12.85,-0.1,517,13.01,0.0,0.0,0.0,13.076260112202702,13.12197066996102,-0.04571055775831745,-0.030301105151242198,-0.015409452607075252,-0.012298232129131448,0.0,0.0,0.0
2020-01-13,1739184,22814488,13.0,13.35,12.9,13.35,0.5,633,13.02,0.0,0.0,0.0,13.133385407604052,13.158711845215322,-0.025326437611269625,-0.029105598992742964,0.0037791613814733387,0.025345622119815673,0.0,0.0,0.0
2020-01-14,5601905,75094634,13.4,13.5,13.25,13.35,0.0,1671,13.069999999999999,0.0,0.0,0.0,13.176239483937547,13.187064949091228,-0.010825465153681435,-0.02488279738770813,0.014057332234026696,0.0214231063504209,0.0,0.0,0.0
2020-01-15,1275020,16867461,13.3,13.3,13.15,13.2,-0.15,520,13.139999999999997,0.0,0.0,0.0,13.18074209249699,13.188849860223826,-0.008107767726835746,-0.0211242169545373,0.013016449227701555,0.0045662100456622745,0.0,0.0,0.0
