,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-01-04,9893706,183146229,18.45,18.75,18.2,18.5,0.2,3518
1,2021-01-05,12780193,231537026,18.4,18.5,17.9,18.05,-0.45,4369
2,2021-01-06,13432383,238644541,18.45,18.45,17.2,17.75,-0.3,4494
3,2021-01-07,33201695,619831488,18.25,19.25,18.25,18.45,0.7,10457
4,2021-01-08,21973794,410692104,18.45,19.05,18.4,18.6,0.15,7106
5,2021-01-11,71826730,1430797493,18.8,20.45,18.8,20.45,1.85,21623
6,2021-01-12,127375854,2829846116,21.4,22.45,21.2,22.45,2.0,29401
7,2021-01-13,125128678,2795929653,22.5,24.1,21.2,23.4,0.95,42821
8,2021-01-14,60350526,1393739870,22.65,23.8,22.2,23.0,-0.4,24183
9,2021-01-15,41042030,928531126,22.95,23.6,21.9,22.5,-0.5,15327
10,2021-01-18,84239202,2001676370,23.0,24.75,21.7,24.75,2.25,31278
11,2021-01-19,89582460,2372504097,25.45,27.2,25.25,27.2,2.45,26354
12,2021-01-20,128074794,3301087477,27.2,27.5,24.5,24.65,-2.55,48459
13,2021-01-21,95306164,2453937456,24.65,27.0,24.45,25.1,0.45,37098
14,2021-01-22,54639365,1369841390,24.8,25.75,24.3,25.25,0.15,21584
15,2021-01-25,35228213,888695393,25.4,25.7,24.6,25.15,-0.1,13664
16,2021-01-26,41596595,1060391674,25.0,26.25,24.8,25.0,-0.15,17391
17,2021-01-27,41331287,1061013125,25.5,26.2,25.2,25.6,0.6,16187
18,2021-01-28,42850549,1100162210,24.55,26.45,24.1,25.8,0.2,17375
19,2021-01-29,136870709,3668830759,26.65,28.1,25.1,25.1,-0.7,50806
