,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-02-01,55212444,1347129017,25.1,25.5,23.8,23.8,-1.3,20562
1,2021-02-02,25205259,611291187,24.25,24.65,23.9,24.15,0.35,9505
2,2021-02-03,16832514,407917033,24.3,24.65,23.85,24.3,0.15,6410
3,2021-02-04,18004504,437613130,24.65,24.8,23.9,23.9,-0.4,6962
4,2021-02-05,15084327,361817030,23.95,24.5,23.8,23.8,-0.1,5768
5,2021-02-17,26176823,649646861,24.55,25.4,24.2,24.9,1.1,10761
6,2021-02-18,45985404,1201105306,25.25,26.65,25.1,26.5,1.6,17286
7,2021-02-19,33387040,884710044,26.5,26.95,26.0,26.65,0.15,13161
8,2021-02-22,34166272,924763855,26.9,27.7,26.65,26.8,0.15,13540
9,2021-02-23,22372669,585732775,26.5,26.5,25.9,26.05,-0.75,9371
10,2021-02-24,19313973,497236369,26.05,26.35,25.25,25.45,-0.6,7517
11,2021-02-25,16200320,416623527,26.35,26.35,25.4,25.5,0.05,6256
12,2021-02-26,14609237,370550841,24.9,25.95,24.65,25.75,0.25,5949
