,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-08-02,9124218,429795914,46.8,47.65,46.7,46.95,0.55,4643
1,2021-08-03,28938099,1393126999,47.8,48.75,47.8,48.0,1.05,13868
2,2021-08-04,18273732,881824885,48.4,48.75,47.8,48.2,0.2,8411
3,2021-08-05,27616596,1353409597,48.5,49.9,48.05,49.9,1.7,12410
4,2021-08-06,46271977,2340011370,50.5,51.4,49.55,50.3,0.4,24028
5,2021-08-09,26328936,1305186166,50.2,50.8,48.5,48.55,-1.75,14306
6,2021-08-10,18779385,902415105,48.55,49.05,47.3,47.85,-0.7,9925
7,2021-08-11,17025694,815999646,47.8,48.7,47.05,48.0,0.15,8503
8,2021-08-12,13672359,654785986,47.9,48.4,47.4,47.8,-0.2,6422
9,2021-08-13,21607969,995470374,48.0,48.0,45.0,45.0,-2.8,11740
10,2021-08-16,10372671,466102415,45.1,45.65,44.5,44.7,-0.3,4920
11,2021-08-17,13705306,603121612,45.15,45.25,43.2,43.2,-1.5,7233
12,2021-08-18,20537151,907442161,42.85,45.25,42.55,45.0,1.8,6857
13,2021-08-19,30581079,1277786657,42.4,42.4,40.7,40.7,0.0,12508
14,2021-08-20,14677569,605376065,41.35,41.8,40.65,41.5,0.8,6071
15,2021-08-23,14114902,601971218,42.5,43.0,42.2,42.7,1.2,6968
16,2021-08-24,12826403,551911881,43.0,43.8,42.5,43.55,0.85,5094
17,2021-08-25,8326690,365527244,43.55,44.25,43.2,44.1,0.55,4565
18,2021-08-26,16506933,740528390,44.1,45.2,44.1,45.15,1.05,7974
19,2021-08-27,20662380,947168122,45.0,46.65,44.8,45.65,0.5,10771
20,2021-08-30,9796474,449381131,45.85,46.4,45.35,45.75,0.1,5027
21,2021-08-31,9322135,421228031,45.65,45.7,44.7,45.6,-0.15,4931
