,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-01-04,7908385,276100373,35.0,35.1,34.8,34.95,0.2,3644
1,2021-01-05,9941277,347068554,34.95,35.15,34.5,35.1,0.15,5159
2,2021-01-06,22754986,798613830,35.2,35.6,34.6,34.7,-0.4,9466
3,2021-01-07,17349890,614006994,35.3,35.65,35.1,35.15,0.45,7852
4,2021-01-08,15202717,538507655,35.75,35.8,35.25,35.5,0.35,6506
5,2021-01-11,16362898,585569114,35.5,36.0,35.5,35.95,0.45,7327
6,2021-01-12,31706182,1148444070,36.1,36.8,35.65,35.75,-0.2,13530
7,2021-01-13,26080794,944306538,36.1,36.5,35.7,36.4,0.65,10797
8,2021-01-14,17762112,647271429,36.7,36.7,36.1,36.4,0.0,7517
9,2021-01-15,23460402,853249888,36.6,36.7,35.8,36.2,-0.2,9060
10,2021-01-18,34073755,1249606834,36.45,37.15,35.6,37.0,0.8,14785
11,2021-01-19,100774331,3909914563,37.6,39.75,37.6,38.3,1.3,45110
12,2021-01-20,76867440,2979593849,38.9,39.6,37.5,39.0,0.7,34160
13,2021-01-21,102353692,4069269551,39.5,40.9,38.55,39.0,0.0,40868
14,2021-01-22,86069624,3479500225,39.3,41.25,39.0,41.2,2.2,35100
15,2021-01-25,66358460,2711391027,41.95,42.55,39.7,40.75,-0.45,28459
16,2021-01-26,42765493,1708147375,40.7,41.1,39.0,39.15,-1.6,19544
17,2021-01-27,22488761,878190965,39.65,39.75,38.6,39.1,-0.05,10221
18,2021-01-28,26955000,1026200544,37.85,38.55,37.65,38.4,-0.7,12737
19,2021-01-29,23336882,881623845,38.85,39.0,36.95,37.0,-1.4,10885
