,Date,TradeVolume,TradeValue,Open,High,Low,Close,Change,Transaction,MA_5,MA_20,MA_60,MA_120,EMA_12,EMA_26,DIF,DEM,OSC,BIAS_5,BIAS_20,BIAS_60,BIAS_120
0,2020-01-02,9767496,370686288,37.6,38.35,37.4,38.2,0.65,4172,0.0,0.0,0.0,0.0,38.2,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2020-01-03,23307907,883627239,38.4,38.65,37.3,37.3,-0.9,8793,0.0,0.0,0.0,0.0,37.7125,37.732692307692304,-0.020192307692305178,-0.011217948717947322,-0.008974358974357857,0.0,0.0,0.0,0.0
2,2020-01-06,18959593,688467493,36.6,36.95,35.85,36.05,-1.25,8455,0.0,0.0,0.0,0.0,37.063625866050806,37.12811729916215,-0.06449143311134264,-0.03305134396114212,-0.03144008915020052,0.0,0.0,0.0,0.0
3,2020-01-07,12450821,453245265,36.4,36.9,36.05,36.25,0.2,4974,0.0,0.0,0.0,0.0,36.80679597701149,36.882634075673224,-0.07583809866173397,-0.04754550205754857,-0.028292596604185392,0.0,0.0,0.0,0.0
4,2020-01-08,9168973,330498407,35.95,36.3,35.65,36.3,0.05,3832,36.82,0.0,0.0,0.0,36.66910132133446,36.74751883039272,-0.07841750905826217,-0.056729226177227775,-0.021688282881034394,-0.014122759369907744,0.0,0.0,0.0
5,2020-01-09,8133781,300170897,36.75,37.15,36.5,37.0,0.7,4021,36.58,0.0,0.0,0.0,36.74952710876497,36.79808879494749,-0.04856168618251644,-0.05451536873222188,0.005953682549705443,0.01148168398031716,0.0,0.0,0.0
6,2020-01-10,6129342,226309405,37.3,37.35,36.6,36.8,-0.2,2416,36.48,0.0,0.0,0.0,36.76078995785289,36.79842869285866,-0.03763873500576409,-0.05024434296367419,0.012605607957910103,0.008771929824561412,0.0,0.0,0.0
7,2020-01-13,4847587,180614996,37.2,37.4,37.0,37.4,0.6,2456,36.74999999999999,0.0,0.0,0.0,36.894183241436764,36.895356736368946,-0.0011734949321819954,-0.03845169540420486,0.03727820047202286,0.01768707482993213,0.0,0.0,0.0
8,2020-01-14,8055163,301467160,37.5,37.75,37.15,37.5,0.1,3803,37.0,0.0,0.0,0.0,37.01403535910077,36.98497814173456,0.029057217366208477,-0.022856801640796103,0.05191401900700458,0.013513513513513514,0.0,0.0,0.0
9,2020-01-15,8231640,305276330,37.7,37.7,36.85,36.9,-0.6,3442,37.12,0.0,0.0,0.0,36.99242570287038,36.973251985240914,0.019173717629463738,-0.013439525455962656,0.032613243085426395,-0.005926724137931005,0.0,0.0,0.0
10,2020-01-16,5167233,191753533,37.0,37.45,36.9,37.1,0.2,2557,37.14,0.0,0.0,0.0,37.01210920544559,36.989691242909,0.02241796253659345,-0.005594111970585599,0.028012074507179047,-0.0010770059235325564,0.0,0.0,0.0
11,2020-01-17,7937697,291386139,36.9,37.25,36.55,36.65,-0.45,3921,37.11,0.0,0.0,0.0,36.94772737747104,36.947954821402604,-0.000227443931564153,-0.004441576745171011,0.004214132813606858,-0.012395580706009185,0.0,0.0,0.0
12,2020-01-20,10439153,379364375,36.5,36.55,36.2,36.3,-0.35,4397,36.89,0.0,0.0,0.0,36.835257297913856,36.872047030949204,-0.036789733035348604,-0.011287570489484236,-0.02550216254586437,-0.015993494171862386,0.0,0.0,0.0
13,2020-01-30,21388339,717041137,34.0,34.25,32.8,32.85,-3.45,9323,35.96,0.0,0.0,0.0,36.15669522220342,36.42032328393097,-0.2636280617275517,-0.0640773895317021,-0.1995506721958496,-0.08648498331479419,0.0,0.0,0.0
