,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-11-01,8931539,225958546,25.0,25.6,24.95,25.2,0.4,3717
1,2021-11-02,8295197,207949666,25.5,25.65,24.5,24.6,-0.6,3560
2,2021-11-03,6992322,173998640,24.95,25.3,24.5,24.8,0.2,3090
3,2021-11-04,7108880,178846749,25.05,25.4,24.85,24.85,0.05,3040
4,2021-11-05,4728764,118102719,25.2,25.3,24.6,25.05,0.2,2236
5,2021-11-08,9037387,229223125,25.1,25.6,25.05,25.3,0.25,3525
6,2021-11-09,8331733,213420781,25.5,25.8,25.4,25.5,0.2,3463
7,2021-11-10,6948516,177605724,25.6,25.9,25.1,25.85,0.35,2989
8,2021-11-11,12379765,322107391,25.75,26.4,25.5,25.9,0.05,4967
9,2021-11-12,8826110,225416955,25.9,26.05,25.2,25.4,-0.5,3961
10,2021-11-15,9188989,236525391,25.45,26.05,25.35,25.75,0.35,3556
11,2021-11-16,5409672,138797293,25.6,26.1,25.35,25.5,-0.25,2926
12,2021-11-17,7347041,190305366,25.6,26.15,25.6,25.85,0.35,3990
13,2021-11-18,6869617,175457843,26.0,26.05,25.3,25.35,-0.5,3302
14,2021-11-19,6135767,156591674,25.6,25.9,25.2,25.3,-0.05,2479
15,2021-11-22,13059255,338070967,25.4,26.15,25.35,25.7,0.4,4975
16,2021-11-23,9255466,232706038,25.65,25.65,24.8,24.85,-0.85,4284
17,2021-11-24,5064803,126202842,24.85,25.3,24.4,25.1,0.25,2379
18,2021-11-25,5002026,124519490,25.3,25.3,24.6,24.65,-0.45,2520
19,2021-11-26,6947347,167445254,24.75,24.75,23.8,23.8,-0.85,3434
20,2021-11-29,5570410,131164792,22.8,24.15,22.8,23.8,0.0,2319
21,2021-11-30,6826788,168927433,24.15,25.1,24.15,25.0,1.2,2776
