,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2021-03-02,11651854,206452364,18.0,18.35,17.2,17.25,-0.6,4091
1,2021-03-03,10090497,170798066,17.3,17.4,16.6,17.15,-0.1,3087
2,2021-03-04,6196212,104436856,17.15,17.3,16.6,16.9,-0.25,2107
3,2021-03-05,3799096,63082977,16.6,16.85,16.4,16.6,-0.3,1589
4,2021-03-08,6615740,107910270,16.9,16.9,16.0,16.15,-0.45,2509
5,2021-03-09,6484509,103372705,16.05,16.2,15.7,16.15,0.0,1856
6,2021-03-10,4013807,64754504,16.3,16.5,16.0,16.05,-0.1,1471
7,2021-03-11,5025863,81512826,16.0,16.45,16.0,16.45,0.4,1810
8,2021-03-12,4238355,68963494,16.5,16.6,16.1,16.2,-0.25,1797
9,2021-03-15,8594593,142355429,16.35,16.8,16.25,16.4,0.2,3657
10,2021-03-16,3549234,57793096,16.45,16.5,16.2,16.2,-0.2,1928
11,2021-03-17,4453806,72069147,16.25,16.35,16.05,16.15,-0.05,1778
12,2021-03-18,8574145,140651813,16.15,16.65,16.15,16.35,0.2,2772
13,2021-03-19,3234380,52543903,16.25,16.4,16.15,16.2,-0.15,1665
14,2021-03-22,4081706,66953126,16.2,16.6,16.15,16.55,0.35,1844
15,2021-03-23,4572466,75172494,16.65,16.85,16.2,16.3,-0.25,1922
16,2021-03-24,1957710,31831277,16.3,16.4,16.15,16.3,0.0,1226
17,2021-03-25,4435812,71818532,16.4,16.4,16.05,16.1,-0.2,1936
18,2021-03-26,2766009,44722061,16.15,16.25,16.1,16.2,0.1,1014
19,2021-03-29,25853780,438200172,16.4,17.3,16.4,17.3,1.1,6769
20,2021-03-30,10567252,178908294,17.05,17.15,16.7,16.85,-0.45,3155
21,2021-03-31,4925947,81750107,16.85,16.85,16.5,16.5,-0.35,1899
