,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
2021-09-01,2021-09-01,26930292,769937179,28.25,29.15,28.05,29.0,0.55,10524
2021-09-02,2021-09-02,35819146,1025360686,29.0,29.4,27.9,27.9,-1.1,14413
2021-09-03,2021-09-03,42983993,1246928234,28.15,29.6,28.1,29.4,1.5,16278
2021-09-06,2021-09-06,67382051,2001939522,30.1,30.8,28.55,28.9,-0.5,26651
2021-09-07,2021-09-07,24013337,670736642,28.9,29.05,27.3,27.7,-1.2,10618
2021-09-08,2021-09-08,17283775,470321470,27.3,28.0,26.8,26.8,-0.9,8122
2021-09-09,2021-09-09,15937242,436721189,26.5,27.95,26.3,27.95,1.15,7631
2021-09-10,2021-09-10,11144004,309508356,27.85,28.15,27.4,27.85,-0.1,4966
2021-09-13,2021-09-13,6504431,179044730,27.65,28.0,27.25,27.3,-0.55,3034
2021-09-14,2021-09-14,6778088,184898634,27.6,27.7,26.9,27.05,-0.25,3317
2021-09-15,2021-09-15,6341361,169528338,27.1,27.15,26.55,26.55,-0.5,3197
2021-09-16,2021-09-16,6203067,165621808,26.7,27.0,26.5,26.5,-0.05,2837
2021-09-17,2021-09-17,7111922,188872292,26.5,26.95,26.0,26.9,0.4,3261
