,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-08-03,3800590,45345408,11.9,12.05,11.85,11.95,0.1,1025
1,2020-08-04,3138234,37233024,12.0,12.05,11.7,11.7,-0.25,722
2,2020-08-05,2504145,29709254,11.7,11.95,11.7,11.9,0.2,500
3,2020-08-06,4308847,51735723,11.95,12.15,11.85,11.85,-0.05,877
4,2020-08-07,2034555,24164391,12.0,12.0,11.8,11.9,0.05,482
5,2020-08-10,4457215,51338552,11.8,11.8,11.4,11.5,-0.4,1318
6,2020-08-11,3352794,38811026,11.55,11.7,11.45,11.55,0.05,653
7,2020-08-12,1285218,14757788,11.55,11.55,11.4,11.5,-0.05,396
8,2020-08-13,3804956,43709790,11.6,11.65,11.35,11.35,-0.15,716
9,2020-08-14,4174775,46777335,11.1,11.5,11.0,11.45,0.1,961
10,2020-08-17,2589639,29885844,11.4,11.65,11.35,11.55,0.1,680
11,2020-08-18,1471990,16827979,11.5,11.55,11.35,11.4,-0.15,359
12,2020-08-19,3171936,35888032,11.45,11.45,11.2,11.2,-0.2,818
13,2020-08-20,6967235,75126185,11.2,11.3,10.45,10.55,-0.65,1663
14,2020-08-21,2256349,24099776,10.7,10.85,10.55,10.75,0.2,801
15,2020-08-24,1263737,13562978,10.85,10.85,10.6,10.75,0.0,411
16,2020-08-25,3222020,35663308,10.8,11.2,10.8,11.15,0.4,653
17,2020-08-26,1764063,19758742,11.1,11.3,11.1,11.3,0.15,513
18,2020-08-27,1835989,20607573,11.25,11.35,11.15,11.2,-0.1,363
19,2020-08-28,2277869,25110209,11.25,11.25,10.9,11.0,-0.2,756
20,2020-08-31,3123335,34149561,11.15,11.15,10.8,10.85,-0.15,947
