,日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,帳跌價差,成交筆數
0,2020-05-04,3902853,46890786,12.1,12.15,11.9,12.0,-0.35,1068
1,2020-05-05,5173702,62148897,12.1,12.2,11.9,11.95,-0.05,1281
2,2020-05-06,4855228,57490359,12.0,12.05,11.65,11.75,-0.2,1419
3,2020-05-07,3048284,36460371,11.85,12.15,11.75,12.0,0.25,971
4,2020-05-08,20433915,259059571,12.3,13.1,12.15,12.6,0.6,5758
5,2020-05-11,5534379,68840454,12.45,12.55,12.3,12.4,-0.2,1412
6,2020-05-12,4206661,51376145,12.4,12.4,12.05,12.15,-0.25,1325
7,2020-05-13,2303462,27790411,12.0,12.2,11.95,12.1,-0.05,638
8,2020-05-14,3471379,41128442,11.95,12.1,11.65,11.7,-0.4,1066
9,2020-05-15,3392378,39442218,11.8,12.0,11.35,11.5,-0.2,977
10,2020-05-18,1863151,21100844,11.55,11.65,11.2,11.3,-0.2,679
11,2020-05-19,1774171,20180767,11.45,11.55,11.3,11.3,0.0,669
12,2020-05-20,2162996,24521693,11.3,11.5,11.2,11.2,-0.1,597
13,2020-05-21,3482497,39968807,11.4,11.6,11.4,11.4,0.2,852
14,2020-05-22,2907588,33302017,11.5,11.6,11.35,11.55,0.15,746
15,2020-05-25,1525190,17509668,11.65,11.65,11.35,11.45,-0.1,463
16,2020-05-26,4548634,53528356,11.7,11.95,11.55,11.7,0.25,1434
17,2020-05-27,2264208,26475462,11.7,11.8,11.55,11.75,0.05,638
18,2020-05-28,5708808,68118058,11.95,12.15,11.7,11.75,0.0,1589
19,2020-05-29,3866926,46145170,11.85,12.15,11.75,11.85,0.1,1047
